tier,signature,flight_count,distinct_split_group_ids,spans_multiple_split_groups,spans_locked_and_development,canonical_case_ids,split_group_ids
duration_signature,HIL|Environment|Wind|121.4|1215,2,2,True,False,rfly_4d0ba19934403e51dd3b;rfly_ae5ac5257647ad8bc398,simulation_scenario:HIL-Wind/circling-wind;simulation_scenario:HIL-Wind/waypoint-wind
duration_signature,HIL|Environment|Wind|124.3|1244,2,2,True,False,rfly_ab1c00ca5a4fb1f2e6d7;rfly_b9f2b43c293ab5462108,simulation_scenario:HIL-Wind/circling-wind;simulation_scenario:HIL-Wind/waypoint-wind
duration_signature,HIL|Environment|Wind|126.6|1267,2,2,True,False,rfly_abc52a645cb6122dcee9;rfly_d9876382ef18ce6c32bd,simulation_scenario:HIL-Wind/circling-wind;simulation_scenario:HIL-Wind/waypoint-wind
duration_signature,HIL|Environment|Wind|127.7|1278,2,2,True,False,rfly_16034db2b0faf0dcd235;rfly_42f2918304ebe6b0a6d7,simulation_scenario:HIL-Wind/circling-wind;simulation_scenario:HIL-Wind/waypoint-wind
duration_signature,HIL|Environment|Wind|128.4|1285,2,2,True,False,rfly_1d753e7d1d55b437063b;rfly_75b43fd8ebf720286b9c,simulation_scenario:HIL-Wind/circling-wind;simulation_scenario:HIL-Wind/waypoint-wind
duration_signature,HIL|Load|Load_Loss|124.7|1248,2,2,True,False,rfly_14f23f11dcc7e61978b9;rfly_6e55475439cd4cee2d13,simulation_scenario:HIL-Load/dece-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|125.5|1256,2,2,True,False,rfly_518c86f5fe5c8f046005;rfly_82359589c044af45246b,simulation_scenario:HIL-Load/dece-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|126.4|1265,2,2,True,False,rfly_210e42a02b2f4a35cfdc;rfly_de6485160a7d9a92a290,simulation_scenario:HIL-Load/circling-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|126.5|1266,2,2,True,False,rfly_3df9f975a764763e7116;rfly_c8fd42ee709e35cc8bdd,simulation_scenario:HIL-Load/dece-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|126.8|1269,2,2,True,False,rfly_b0e398579a31496aa9a0;rfly_dcee8d135a8e39cb0b47,simulation_scenario:HIL-Load/dece-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|127.2|1273,2,2,True,False,rfly_f02892d59d3fba0f2113;rfly_fefd74b796407815ede7,simulation_scenario:HIL-Load/circling-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|129.6|1297,2,2,True,False,rfly_49416f2ed3df1a6d3d6c;rfly_603770561c15f998cb7a,simulation_scenario:HIL-Load/circling-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|131.1|1312,2,2,True,False,rfly_2e9e0598f796f6dbddce;rfly_990a6fd8ac7a6189b4dd,simulation_scenario:HIL-Load/circling-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|131.4|1315,2,2,True,False,rfly_1d259ece0281468ee592;rfly_617e008eab58724ecbde,simulation_scenario:HIL-Load/circling-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|132.5|1326,2,2,True,False,rfly_5605681d7e199c148443;rfly_708a73617876c678da6e,simulation_scenario:HIL-Load/circling-load;simulation_scenario:HIL-Load/waypoint-load
duration_signature,HIL|Load|Load_Loss|133.0|1331,2,2,True,False,rfly_818dee869091dcb59ca3;rfly_c0511946280ed3ef27b1,simulation_scenario:HIL-Load/circling-load;simulation_scenario:HIL-Load/dece-load
duration_signature,HIL|Load|Load_Loss|92.7|928,2,2,True,False,rfly_7f832287bfb9f129dd8f;rfly_fb42fea0d73efe1ed270,simulation_scenario:HIL-Load/dece-load;simulation_scenario:HIL-Load/velocity-load
duration_signature,HIL|Load|Load_Loss|92.8|929,2,2,True,False,rfly_179856d634d442dc3550;rfly_6e58de5ba20f95a56ffa,simulation_scenario:HIL-Load/dece-load;simulation_scenario:HIL-Load/hover-load
duration_signature,HIL|NoFault|NoFault|53.3|534,2,2,True,False,rfly_37bf2fb1398e21164bc6;rfly_e39b515de8ba75e9adc6,simulation_scenario:HIL-NoFault/HIL-NoFault/dece;simulation_scenario:HIL-NoFault/HIL-NoFault/hover
duration_signature,HIL|Sensor|Accelerometer|86.7|868,2,2,True,False,rfly_1c57f9d9eea54a3ca2e8;rfly_ea7ddb25e40da17737c9,simulation_scenario:HIL-Sensors/acce-GPS;simulation_scenario:HIL-Sensors/acce-acce
duration_signature,HIL|Sensor|Accelerometer|87.3|874,2,2,True,False,rfly_8710fb895eeae1bda91f;rfly_ae03a69f090f8747f040,simulation_scenario:HIL-Sensors/acce-mag;simulation_scenario:HIL-Sensors/velocity-acce
duration_signature,HIL|Sensor|Accelerometer|89.4|895,2,2,True,False,rfly_4f2e48f8ec7da8b6c848;rfly_6dce97cd3321817f75d0,simulation_scenario:HIL-Sensors/acce-mag;simulation_scenario:HIL-Sensors/dece-acce
duration_signature,HIL|Sensor|Barometer|125.5|1256,2,2,True,False,rfly_0744a3d734526236205a;rfly_6998c82c0c4005b3b8e2,simulation_scenario:HIL-Sensors/circling-baro;simulation_scenario:HIL-Sensors/waypoint-baro
duration_signature,HIL|Sensor|Barometer|125.9|1260,2,2,True,False,rfly_15cb496dbf2c4f29e3a4;rfly_615e18edaacd32421ea0,simulation_scenario:HIL-Sensors/circling-baro;simulation_scenario:HIL-Sensors/waypoint-baro
duration_signature,HIL|Sensor|Barometer|79.9|800,2,2,True,False,rfly_5d14d5911237a97e149c;rfly_8618e2a5ce0b47a65784,simulation_scenario:HIL-Sensors/circling-baro;simulation_scenario:HIL-Sensors/waypoint-baro
duration_signature,HIL|Sensor|Barometer|80.0|801,2,2,True,False,rfly_3dc5a57d8b2ff310d6e1;rfly_763191b69a34727e6eb6,simulation_scenario:HIL-Sensors/circling-baro;simulation_scenario:HIL-Sensors/waypoint-baro
duration_signature,HIL|Sensor|Barometer|90.3|904,2,2,True,False,rfly_4ecb509e497866728947;rfly_e9d56959576a0f3c7334,simulation_scenario:HIL-Sensors/dece-baro;simulation_scenario:HIL-Sensors/velocity-baro
duration_signature,HIL|Sensor|GPS|89.6|897,2,2,True,False,rfly_4ca86dc3af1c5d83025d;rfly_7a24fcaf09fc61090aff,simulation_scenario:HIL-Sensors/dece-GPS;simulation_scenario:HIL-Sensors/velocity-GPS
duration_signature,HIL|Sensor|Gyroscope|124.6|1247,2,2,True,False,rfly_66f282dc540f333b51b9;rfly_d6969ce4d6bb0646ffc1,simulation_scenario:HIL-Sensors/circling-gyro;simulation_scenario:HIL-Sensors/waypoint-gyro
duration_signature,HIL|Sensor|Gyroscope|124.7|1248,2,2,True,False,rfly_919ff141b9b685518f26;rfly_d7676ccca09ee9491362,simulation_scenario:HIL-Sensors/circling-gyro;simulation_scenario:HIL-Sensors/waypoint-gyro
duration_signature,HIL|Voltage|Low_Voltage|115.7|1158,2,2,True,False,rfly_314abf7229a51acd2414;rfly_4490c0c3eb4d5b9d7800,simulation_scenario:HIL-Voltage/circling-voltage;simulation_scenario:HIL-Voltage/waypoint-voltage
duration_signature,Real|Motor|Unknown|140.2|1403,2,2,True,False,rfly_421322658769e8235ecf;rfly_5946f9fa1f0d795f3a4c,real_session:Motor:2023-6-7;real_session:Motor:2023-6-9
duration_signature,Real|Motor|Unknown|147.6|1477,2,2,True,False,rfly_76489b71cf2c57a8d0b5;rfly_7e5787a40ddbf3f45d9f,real_session:Motor:2023-6-7;real_session:Motor:2023-6-9
duration_signature,Real|Motor|Unknown|154.9|1550,2,2,True,False,rfly_bb2fe0cef288880c60d9;rfly_e436b2d044ae4c9244ed,real_session:Motor:2023-5-23;real_session:Motor:2023-5-26
duration_signature,Real|Motor|Unknown|58.6|587,2,2,True,False,rfly_7a5ac3a3ad7c4f032cce;rfly_9574ed7c42385a9afe76,real_session:Motor:2023-5-31;real_session:Motor:2023-6-7
duration_signature,Real|Sensor|Accelerometer|55.8|559,2,2,True,False,rfly_ca65cb8350fcc4476466;rfly_ec3619768eb0ab7e2b0b,real_session:Sensor:2023-6-15;real_session:Sensor:2023-6-2
duration_signature,Real|Sensor|Unknown|68.2|683,2,2,True,False,rfly_15e325a8fce31f8d261f;rfly_ecc52e70651f466a4235,real_session:Sensor:2023-5-22;real_session:Sensor:2023-6-1
duration_signature,SIL|Environment|Wind|153.3|1534,2,2,True,False,rfly_ce090d104336740076eb;rfly_e15f158271aef2b23445,simulation_scenario:SIL-Wind/SIL-Wind/circling-wind;simulation_scenario:SIL-Wind/SIL-Wind/waypoint-wind
duration_signature,SIL|Load|Load_Loss|97.8|979,2,2,True,False,rfly_0d43504b9cbcfa62f206;rfly_2779db6ecd55850d75b5,simulation_scenario:SIL-Load/SIL-Load/dece-load;simulation_scenario:SIL-Load/SIL-Load/velocity-load
duration_signature,SIL|Load|Load_Loss|98.3|984,2,2,True,False,rfly_24d4c591e31afc514619;rfly_2625e93e9cd1426c5454,simulation_scenario:SIL-Load/SIL-Load/dece-load;simulation_scenario:SIL-Load/SIL-Load/velocity-load
duration_signature,SIL|Sensor|Accelerometer|134.9|1350,2,2,True,False,rfly_0c23a0803515dc34e809;rfly_107880b2fa886ebac50a,simulation_scenario:SIL-Sensors/circling-acce;simulation_scenario:SIL-Sensors/waypoint-acce
duration_signature,SIL|Sensor|Barometer|96.7|968,2,2,True,False,rfly_8c8f19e91cb0f224803f;rfly_fa1d3eb4c6d2ce261092,simulation_scenario:SIL-Sensors/circling-baro;simulation_scenario:SIL-Sensors/waypoint-baro
duration_signature,SIL|Sensor|Gyroscope|135.4|1355,2,2,True,False,rfly_6b6fd70578faf1ac214f;rfly_a23f486287443d2908f8,simulation_scenario:SIL-Sensors/circling-gyro;simulation_scenario:SIL-Sensors/waypoint-gyro
duration_signature,SIL|Voltage|Low_Voltage|121.3|1214,2,2,True,False,rfly_0b6c19ae6771d476a944;rfly_cd8fb1d11ecd7c852661,simulation_scenario:SIL-Voltage/SIL-Voltage/circling-voltage;simulation_scenario:SIL-Voltage/SIL-Voltage/waypoint-voltage
duration_signature,SIL|Motor|Motor_1|72.2|723,39,1,False,False,rfly_00c5b8661f67b9c905bb;rfly_04a47d768013b35478e0;rfly_0b72d7dce30dfc06328a;rfly_1d89081e3c0f0b39aa10;rfly_1da4241232069b9b4441;rfly_232016eb84713ad81937;rfly_247493a4bf7a6178f6ae;rfly_362174300cd43da17025;rfly_38782785ba69d6bb27e6;rfly_3e23ecefae5f0f5692a4;rfly_41693461cdc1823b34a7;rfly_44ccdc5cbc973447e471;rfly_4a2f38ba86ff097071ef;rfly_4b030d7e01f395aee798;rfly_4efbe7772c0685e32d29;rfly_56ad1f161a5ec3b47584;rfly_631a7d61694b03ca376c;rfly_6e50695d4e3813582a7b;rfly_874c934f04e1f09c1168;rfly_9076cc377f7eaed6b252;rfly_92602d9af8557e804387;rfly_98eb9cbf0c078aca7890;rfly_9ab3ac95ca6d835ecdf4;rfly_9f4aa982732d404f587a;rfly_a4c22a85fea07b5b42db;rfly_b920adc02c0ed8548bee;rfly_bd7024ad04fe0cc9fd90;rfly_c20f71e95ab9b5e8c66f;rfly_c2dc01367f4b86d752c3;rfly_c39f7fb11ad9c4bc2f90;rfly_c6c288f268edc0ef8a9b;rfly_c795030b0a5302556643;rfly_cd54c36a46177e9a0627;rfly_d433d0fa14e7a8a1dd7c;rfly_da76b421711ba8c1ee14;rfly_e24f9aa44568fd33826a;rfly_ea9cf0e75158e20bd35c;rfly_f2e86c0879a053e3ffa8;rfly_fe48d7d189ea309535fd,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-1
duration_signature,SIL|Motor|Motor_2|89.6|897,23,1,False,False,rfly_109bebb784e3a1d85855;rfly_17a31b2b280a161e5b53;rfly_23f5652049710eb020f4;rfly_32cc26ba48932ef20fc5;rfly_3305de7739a5b2cddee1;rfly_48f55b3f868c9d65c37b;rfly_5661d2ab22e5114c44cc;rfly_6635c511d76f3b49d6ed;rfly_76fccb62367542304066;rfly_8439b7459ea62eb8ec40;rfly_901411dedaee615ff661;rfly_a209d078ff415d4fed27;rfly_a7e4f1a36371feae1703;rfly_c3aec38d04dfe0802242;rfly_c733459d586b7c88a8d5;rfly_cda4cab39218e37858f5;rfly_cfd3477b3ba8c6b4e523;rfly_d16dd6a6be38aa219695;rfly_d1717f4aeda877800b38;rfly_e1f5d7286e8b9884b17d;rfly_e9e66fb9fd40bb41fd57;rfly_f6ea259e8233e887a9cd;rfly_fa2a89f3725c1d2aa805,simulation_scenario:SIL_Motor_2/velocity-motor
duration_signature,SIL|Motor|Motor_2|89.8|899,17,1,False,False,rfly_1ba8e8fb5c28c5cf5d20;rfly_326845b7064779d17149;rfly_377dc1698319e33945c7;rfly_37bba55d31e3a7ed901d;rfly_386e5b3458a805f76e27;rfly_389acaf47b78b2e39a2c;rfly_3f25e936fb2eead2a911;rfly_5d0d93003c50f835bf3a;rfly_641222e31faa3722f9b6;rfly_78f832ae048d9357257c;rfly_8a2668dbe0f2c6413ed9;rfly_9b9d2311a855e1da5d0a;rfly_c7571675d41a109c66d5;rfly_cd699c32c75355ef506f;rfly_dd8bd14df23fc847c172;rfly_eb91016672a412326d69;rfly_f974685c0915316c377c,simulation_scenario:SIL_Motor_2/velocity-motor
duration_signature,SIL|Motor|Motor_2|89.7|898,16,1,False,False,rfly_123284d9a5471044b4d8;rfly_236398242edbc38cddf8;rfly_244c472c99642f0725a2;rfly_290df86797bf0ea4bdd9;rfly_3336ad697c7b3b60a661;rfly_426e5aceebddf888c018;rfly_4f6a6050573e77fdcd3e;rfly_56a86e982eee295fd48e;rfly_5ac33abc22be37e0cbce;rfly_6aa839365f5748b77df9;rfly_6ebcbd385d58aea86571;rfly_6ecdc292c7f86fdbc53c;rfly_904ccce4200de9084e1e;rfly_c312132a161e316341c7;rfly_deb401e293f9eb5ee8c4;rfly_efbbe9fa79842a574c5f,simulation_scenario:SIL_Motor_2/velocity-motor
duration_signature,SIL|NoFault|NoFault|69.9|700,16,1,False,False,rfly_03cee66a1e78673dad69;rfly_1f76ca145c8175b85e06;rfly_4b0eaa0256fc2d6f2749;rfly_51e9ba04f68089e65097;rfly_569e4cf04c1d874d07ff;rfly_5eb3d06cbdb31dbd90bc;rfly_60d8c751fc7375e401a6;rfly_6474274edee8535d3e72;rfly_78b98e846fe159f1f8c8;rfly_9c05de2a2b5f4d56f424;rfly_a35b774c66be9458f1f2;rfly_a54f130d793258b8ef85;rfly_b9ea915e9f4759e41c7e;rfly_c70de3968daaa7ce312a;rfly_dc363d6bb22792fd3692;rfly_ff9d0c70232976fe1444,simulation_scenario:SIL-NoFault/SIL-NoFault/dece
duration_signature,SIL|Motor|Motor_1|72.3|724,15,1,False,False,rfly_2f16f6d241243fc452a1;rfly_45d6367e022bc3e7a9da;rfly_502f4077a55c7c7360d4;rfly_5068df047837e8fdca60;rfly_6d6786aecc96d41242d7;rfly_75f5c3fa017ef08b5c0b;rfly_8f6765319909656b009e;rfly_a0630ab1957771e2595e;rfly_d1aa4b2fc31fcca99ba0;rfly_d1b0f6be73c16e2d29f9;rfly_d7b74ee0196b3f43579c;rfly_d9d83f42006903d95e08;rfly_de6e3d239a30f9136945;rfly_ea0379578dc9301f5fa8;rfly_f8b9b6e73ac5e1b0e71e,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-1
duration_signature,SIL|Motor|Motor_2|80.2|803,15,1,False,False,rfly_0219c4f4d614c25966b5;rfly_10dcefd202d6552eb311;rfly_19f454c4e55e44105c72;rfly_29429a548c3057eba110;rfly_4294e19c624c3826ab24;rfly_588312bbbbaae3c0c265;rfly_5c2029472aa6270b4cee;rfly_8c624493aa877d52eaf8;rfly_8ec369ffcded63a0fa92;rfly_b5ac14a1609910a72e84;rfly_b994451f805b9f2528a2;rfly_c8db1b20ed03ce7bb790;rfly_d11708e2e65c69fe1514;rfly_d3c56f2bdfbe968c8a4b;rfly_e59eee6afb6a6c5d405a,simulation_scenario:SIL_Motor_2/dece-motor
duration_signature,SIL|Motor|Motor_2|89.5|896,15,1,False,False,rfly_2515e2f6d2d3851a64c6;rfly_2614727d41f4388650ce;rfly_33a7aceafd9378c92b53;rfly_3873cc71475c9fb952e4;rfly_3ab294c262bbbe13bc58;rfly_4105454414973ab6227f;rfly_6cfe539572c88929f648;rfly_6e667dffbd92fd2ee6ba;rfly_7d1b88c338273eaa083f;rfly_853bb78d5a6c42a07949;rfly_9a83d9353b85761b308a;rfly_a6221df6cb926126198f;rfly_a889f63d7ac12b74efe8;rfly_afe4813b97d723b77a1c;rfly_eea3ba195759cb7cb4fa,simulation_scenario:SIL_Motor_2/velocity-motor
duration_signature,SIL|Propeller|Propeller|72.7|728,15,1,False,False,rfly_30069b6957d0d8efa522;rfly_3fb48d0ca9f16c136dc1;rfly_45e3183206b0eb4eb2ba;rfly_4d0470854c21a9041e3c;rfly_5ec2554359bee3a684a5;rfly_64ba93ec1652a43971f7;rfly_719dad8854ab3cb6c956;rfly_93b1b636bc8a6a34b295;rfly_aa55e149f31f970086f9;rfly_aec720d8439cf5f11bf5;rfly_bb1fd0d1fc6972ba67d6;rfly_bf8d0ff5e367647fe5a2;rfly_cd6baf2354bfa26a6dba;rfly_e7acdbd99ba956e1b0f1;rfly_fc10348155ac328248c5,simulation_scenario:SIL_Prop/hover-prop
duration_signature,SIL|Sensor|Accelerometer|72.8|729,15,1,False,False,rfly_07a5d87b4def7c8fbb87;rfly_0da5ec2853f858918457;rfly_0e9c65e750ce4d249bd7;rfly_35518d184d8b12632ecf;rfly_3b2bba900681fc6820d8;rfly_4293a87bf7899bf84b37;rfly_4d325938e955b99b8678;rfly_782480699dad1e35e90f;rfly_8cc2e4b1ffb30441fcd3;rfly_8ee7b152112ff9ef4302;rfly_9cb0deb51723f37f7597;rfly_c8a74eae17c7c8e9c391;rfly_ccfca3ee3ccf22f99ea8;rfly_d58562b052403b445dce;rfly_df9f4ad64830da1a3336,simulation_scenario:SIL-Sensors/hover-acce
duration_signature,SIL|Environment|Wind|94.6|947,14,1,False,False,rfly_287c79a2898a2e3314f9;rfly_483be780f6e769892a8a;rfly_4cbc928e5c3478811018;rfly_5bbf6f198d5bdb9d015e;rfly_5d7cc36fa897eaf93340;rfly_60f7db7efbd49f13d9f5;rfly_6a4107d982465e58c61d;rfly_8355574cf70ee9c1cb72;rfly_9e4d51aa785b5d2a86ef;rfly_a128db512253eb19adda;rfly_a41e7d16ac7d7d2f3fe7;rfly_c2ff836c6b2b3d3e443d;rfly_ed459134ce16b3b0e947;rfly_f0441d22495d9c4078eb,simulation_scenario:SIL-Wind/SIL-Wind/hover-wind
duration_signature,SIL|Propeller|Propeller|89.7|898,14,1,False,False,rfly_0ef0ac5fece2b0bf6809;rfly_25c50b1d75112159bf1f;rfly_2724796f261d5202f05e;rfly_306f8c65d13df0cae9e6;rfly_5806d170ea19ddc1b37f;rfly_66d8fe79d21d15c00149;rfly_867211570f6331f12c64;rfly_9a65994093a64768eecf;rfly_9dd7647c7339da529fd9;rfly_b21fcc76a8f909bd78c3;rfly_bad221b3fbcfbb2d1a8c;rfly_d50e92b37872374838cf;rfly_f0472e42f9f21299158a;rfly_fefced9dc3a810258d02,simulation_scenario:SIL_Prop/velocity-prop
duration_signature,SIL|Sensor|Gyroscope|72.5|726,14,1,False,False,rfly_0d8c25ca60f52a6e6148;rfly_193e3669bd35013753b2;rfly_1cf415605b0cb4619b19;rfly_21f63e29f2212ec47da0;rfly_6e3d309e4931adc2cf05;rfly_762edfc5c3f53bc2e661;rfly_8ec6e2ad8a5371b789b0;rfly_a06c14b53fcb8947c2c1;rfly_a0c1a87310461f03edb8;rfly_a258d168f9c8de8cb39d;rfly_b4b0a14363b73768ffc7;rfly_b53d62596c4f087cc692;rfly_c9cbe12309bf49ed2381;rfly_ffc8dcaad18936248197,simulation_scenario:SIL-Sensors/hover-gyro
duration_signature,SIL|Environment|Accelerometer|100.7|1008,13,1,False,False,rfly_0120e9e82a022319f894;rfly_103832437f64a78dde60;rfly_14db2ed16b5c55625016;rfly_1df9fcdfc7c580a172b8;rfly_24041588c295c3b14550;rfly_4166aa7d6451dff6a845;rfly_44c6d27fe07d2b830d25;rfly_917042d8f75e1103feeb;rfly_97f09c4f089a6dea374a;rfly_a4eac632434668529750;rfly_b2e96c2de16fb8ee7d22;rfly_c51138d8439e74fe4b25;rfly_dc443c5715a80abdb747,simulation_scenario:SIL-Wind/SIL-Wind/acce-wind
duration_signature,SIL|Motor|Motor_1|72.1|722,13,1,False,False,rfly_0f3f03185828e42bd817;rfly_188e6a65eb41fc954c9c;rfly_1bc8571e734212d60595;rfly_23541ea26a4345d7ea93;rfly_2ea56274fb4f407e54ce;rfly_395382315919117f68ac;rfly_54428e400de7b4f24c54;rfly_a589616341a2067b5566;rfly_d29acfe570b1cb244ab4;rfly_d77d17fa458fde494760;rfly_db0e07f69fe3589492fa;rfly_e130af485553c1f37038;rfly_e3cbec9e4e36f0ddceed,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-1
duration_signature,SIL|Motor|Motor_1|95.4|955,12,1,False,False,rfly_06e156f762e676d9b118;rfly_1416e5a80f1bfde298fc;rfly_32483b7c705c5b66a7a5;rfly_3a214820db5390b32525;rfly_3ae4137ea44f8b45f7fc;rfly_6034b383d747da2dcdfe;rfly_82c41b81ffe9fb8895a7;rfly_bc439977f4630af94417;rfly_e27041c5e1767e171634;rfly_e4cbbe8ce9a5a6d355ae;rfly_f49b9d85604737bec4ba;rfly_f76c6e058559d19c40f3,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-3
duration_signature,SIL|Propeller|Propeller|72.2|723,12,1,False,False,rfly_0a78bf5d73f5efc943e6;rfly_1935292836535f61bbd7;rfly_1c62903205c0d921c263;rfly_3bd32a6254627d3c269b;rfly_580b7b01f6dc574a7bfa;rfly_68b2508f5ba0e936012d;rfly_720de7d1123703a6d749;rfly_795d42e322114dfeaec8;rfly_7e257c5aae63f935a996;rfly_85ce4b0ba55a4d4aa200;rfly_a878daed5c826826ff91;rfly_ef6c2f44608ae6799e08,simulation_scenario:SIL_Prop/hover-prop
duration_signature,SIL|Propeller|Propeller|72.6|727,12,1,False,False,rfly_04af681b11d41dcddd9b;rfly_0c28401522d8e57ecb4f;rfly_4100d2ad08e96ad71a38;rfly_439e2dbc211796318e20;rfly_4741217594bc8b5b4a42;rfly_52f7affed0e3746f7b74;rfly_5f1f1f47fabc82d33b74;rfly_655f61905553b5e3b9a3;rfly_802e796ad4c0a3dae9b3;rfly_e6feb153f09f3bcdf19b;rfly_e73c1d56a9a3bab8c166;rfly_f1358eb171c43a600474,simulation_scenario:SIL_Prop/hover-prop
duration_signature,SIL|Sensor|Unknown|72.5|726,12,1,False,False,rfly_1abab394484b3fe8f6ee;rfly_21d9e2c822a8865f806a;rfly_3391e74700f2ed9ec752;rfly_4e52daf0aed7f81476b3;rfly_577cc3402c09dbc5b773;rfly_70fbcb566c4a42d4771e;rfly_730d524f2854ccc1e210;rfly_7f9439a602292036f87d;rfly_a1071cdb82fad81810d1;rfly_c9526d0f89d7faa1d3eb;rfly_d8bc9b0f58b855e89772;rfly_e1fd5512f42cad07e52b,simulation_scenario:SIL-Sensors/hover-mag
duration_signature,SIL|Environment|Accelerometer|100.6|1007,11,1,False,False,rfly_1935ce57a1569b997996;rfly_2b7d98e1cc83dea2b021;rfly_5dfbb6208caa022f038b;rfly_6f1f14927f500e2a577a;rfly_811c1a8b7bd204727961;rfly_ab519fc9b13ab8d510c1;rfly_b25f1db5b2c6c45b6bbd;rfly_c3ce4695558d5a483d27;rfly_d49623b0e4329d5786e5;rfly_f42e0d82209d69f1a61c;rfly_f5f39059f8b87a7ea0b2,simulation_scenario:SIL-Wind/SIL-Wind/acce-wind
duration_signature,SIL|Environment|Accelerometer|100.8|1009,11,1,False,False,rfly_18aede0c71c6f872d3f8;rfly_2436dc922ad5a85bf70f;rfly_7c482f97e52d14d6c583;rfly_8ed8df1304e44f4ac2c6;rfly_a16d7b4cb559e93c59d7;rfly_bae63e05f203b304e8e4;rfly_c55da1a6f7b66022e936;rfly_cd3e9f24746c5185d2ba;rfly_ce26aec1b40bdf6aa47b;rfly_efa48635e84789664da8;rfly_ff767a7965affbe610ab,simulation_scenario:SIL-Wind/SIL-Wind/acce-wind
duration_signature,SIL|Motor|Motor_1|95.2|953,11,1,False,False,rfly_048bf76ac1c812204757;rfly_2056cb2d2872e51865dd;rfly_3708b49d88c3994e2111;rfly_50d1c173e02fddc30d50;rfly_63d9b22b1970b07059b1;rfly_73072309da5683b7c5a5;rfly_8d0753a31275b79f0f47;rfly_b576171c1194f57e0934;rfly_b9c73f9fdf6b8284dce9;rfly_df9a1c49c2d0c61f432a;rfly_edb81619416bd66cacc3,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-3
duration_signature,SIL|Propeller|Propeller|72.4|725,11,1,False,False,rfly_06ff20c6ffbd3618da83;rfly_0baa88d60f093ce6e7cf;rfly_1e8ddf7a73f588e22b19;rfly_24360787b86b2914cb0b;rfly_7523da668d049c997300;rfly_874ac299f64f3673b35d;rfly_ad2ee6b4a295e9f65fdb;rfly_d55ff0c185cd1afd8a60;rfly_e3a4f8ddd9cc83cba988;rfly_ead9fd2d165e55958602;rfly_ed6050bd82d7141ec033,simulation_scenario:SIL_Prop/hover-prop
duration_signature,SIL|Propeller|Propeller|72.5|726,11,1,False,False,rfly_10f569ea29edbe8a6173;rfly_3228c52fb5a823cf9276;rfly_4800c0195c70f85bf57a;rfly_4c09326859f52fe12dca;rfly_527b63ffe85e90862bdf;rfly_7baa4e94adb0c29bd8cd;rfly_7f984e33ee4786a81c74;rfly_8e4ebd12df21bc901d13;rfly_b1b30e2a9b8651698617;rfly_c53295ae75001c201ae5;rfly_d5b5c5b59a729963e0b0,simulation_scenario:SIL_Prop/hover-prop
duration_signature,SIL|Propeller|Propeller|89.6|897,11,1,False,False,rfly_319255d38619ed9e69ce;rfly_36c3bb163ebfa808091c;rfly_428343d9bd1ffb651709;rfly_75456545760cd69217f5;rfly_8e95dd5e9a38dd254698;rfly_8f7712b100571251875e;rfly_8fbedaf6486c2aa9e475;rfly_b8b75bc7c0ac0d2a9d52;rfly_db1f4bd6327c5f301483;rfly_e908af9e11bbf0e5b0a6;rfly_f17e3f23110011d3eca5,simulation_scenario:SIL_Prop/velocity-prop
duration_signature,SIL|Environment|Wind|94.5|946,10,1,False,False,rfly_034da554a9351e317f9d;rfly_27c68c671a7d070bb215;rfly_28f3cf822f6d9cdca68f;rfly_30ae756cfed0d0ff149f;rfly_327da9c8680a1f31d97a;rfly_39e439a9f94f55ae3f33;rfly_59438e6f9709852e6d1f;rfly_7a16f0dc555e8ea2a048;rfly_94b0c8d3db2b74cb3b8d;rfly_baf1400f12c68e0d7a51,simulation_scenario:SIL-Wind/SIL-Wind/hover-wind
duration_signature,SIL|Load|Load_Loss|134.4|1345,10,1,False,False,rfly_08ea284c1a165f425096;rfly_1b57591b172f74bb5c45;rfly_449b03171eb9356e3b21;rfly_76b6931e4d8df9774eb4;rfly_8aad33d437d3857defde;rfly_bde4bae8747bd371030c;rfly_dbf5d8326b6136a39e01;rfly_e4ec5cb2d44f1054f9d3;rfly_f255b6810ae752348d45;rfly_f2912147496410a36a62,simulation_scenario:SIL-Load/SIL-Load/waypoint-load
