tier,signature,flight_count,distinct_split_group_ids,spans_multiple_split_groups,spans_locked_and_development,canonical_case_ids,split_group_ids
duration_signature,HIL|Propeller|Propeller|59.1|592,8,1,False,False,rfly_4fa9e9a1a7e2fba9fbcc;rfly_bf86094ab812a7168fde;rfly_8783dfe73e1fdd70f1d8;rfly_573ee97d84e8d0e521ee;rfly_714456845762680cc227;rfly_7283cfae08085d24291b;rfly_2aef2f0c4d5c7f18f0b3;rfly_35e246691e917e89b1f4,simulation_scenario:HIL_Prop/hover-prop
duration_signature,SIL|Load|Load_Loss|94.6|947,8,1,False,False,rfly_ad36eb11fcef6c9d4ca9;rfly_4f93a024a5b5a9464b73;rfly_bb390ead412488fad6ca;rfly_33907634e95c0ef56b85;rfly_db64cb6bab3b3de86901;rfly_ac8d158fe15b828f065e;rfly_3a680dbc4f37c2f1500b;rfly_e10b318be2794f4ec7a1,simulation_scenario:SIL-Load/SIL-Load/hover-load
duration_signature,SIL|Motor|Motor_1|72.4|725,8,1,False,False,rfly_e75f0fb748fea8f55611;rfly_b606fff6663da7c65610;rfly_828957a5adb6a4ecdc03;rfly_608761542c28d5db1f4b;rfly_f855cbdf3067ff3f86a3;rfly_4b83d1f66cd7bcbde64b;rfly_b630c5d3d396f9dffad0;rfly_cfa9d773e52980e92179,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-1
duration_signature,SIL|Motor|Motor_1|95.3|954,8,1,False,False,rfly_e5ac3f74311c0f2f1879;rfly_34896d3e123cfd910804;rfly_f19192666c4224e07aca;rfly_1aca7203cc269485efe7;rfly_fbb5c560aa55453e8a92;rfly_af74a5ddede52c737010;rfly_2f6757493854bede2daf;rfly_8cd42bb962414009cccd,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-3
duration_signature,SIL|Motor|Motor_2|135.6|1357,8,1,False,False,rfly_58138526721bfa8cd29d;rfly_7c8fafa83660f82c93b5;rfly_21f71bf6d83efeb4afd6;rfly_13a022287f9634215a0f;rfly_aabb825f52242af9bc89;rfly_f3443411b1a16e32664b;rfly_1ed04a57a72733c23778;rfly_78f8283d6c4ea518c305,simulation_scenario:SIL_Motor_2/waypoint-motor-3
duration_signature,SIL|NoFault|NoFault|101.3|1014,8,1,False,False,rfly_cecf97e552f8cc56bb92;rfly_43b35c9f5bf5e89e9a0f;rfly_921925b5cac7eeabb2c1;rfly_bcebe13be20c3774b2e3;rfly_00f74d1361447795f0eb;rfly_b1afba19f3e0a96c05bb;rfly_dfaa63496adef3c2f401;rfly_ef2f1fe8d01f5ba9676e,simulation_scenario:SIL-NoFault/SIL-NoFault/circling
duration_signature,SIL|Propeller|Propeller|89.3|894,8,1,False,False,rfly_22e87f7e7670b88f0415;rfly_61d0712e81b676cb9123;rfly_fae205831777471bbdd9;rfly_16baa0d6e6a5a76a90f8;rfly_dca40401f8eef5bd496c;rfly_913ab9b1e0b588067120;rfly_e341ebd6485b63bddb6c;rfly_cc15ebe397e45b9a9eb3,simulation_scenario:SIL_Prop/velocity-prop
duration_signature,SIL|Propeller|Propeller|89.8|899,8,1,False,False,rfly_e82175381db32d51ea3c;rfly_8dc1f4ad84486c49d7df;rfly_326fdf5bc514f82fae9b;rfly_e4c4a9955b6173d58cdd;rfly_13237d33510d4c289de6;rfly_cfad69fc6202f1f885b3;rfly_dfcbfb21db1bcb62cb8e;rfly_8225ff223d307ca5340d,simulation_scenario:SIL_Prop/velocity-prop
duration_signature,SIL|Sensor|GPS|72.1|722,8,1,False,False,rfly_07ed26a5687cf77667a3;rfly_f570e57ac23831ea1bab;rfly_ca357edd4f0cd80dc2df;rfly_1ce4820f4f68941925af;rfly_69c0d831c28a2caf39c8;rfly_f8a89a44a0800cc95ade;rfly_50008d13e3494d61a69a;rfly_813803d2a896405fd048,simulation_scenario:SIL-Sensors/hover-GPS
duration_signature,HIL|Motor|Motor_1|55.5|556,7,1,False,False,rfly_2f19d2d372ba599daf2a;rfly_e2bcbefeaa024245a02f;rfly_b794ce04af0bec857c59;rfly_f31389a6e07f000cedde;rfly_34e6e131134f85af07d4;rfly_ed752a6d481a4b48f906;rfly_a206e2874887e51b8abd,simulation_scenario:HIL_Motor_1/hover-motor-1
duration_signature,HIL|Motor|Motor_1|94.8|949,7,1,False,False,rfly_6211c49f397ff70c2173;rfly_d2e6ef8c098c0f6393d5;rfly_656c89122c0221e4f0b0;rfly_00ee001c99aa159cfd11;rfly_9ac9c823e426055549c4;rfly_9a893deb627dbcaa93e6;rfly_6730b4a9efa4f769a199,simulation_scenario:HIL_Motor_1/hover-motor-2
duration_signature,HIL|Motor|Motor_2|133.8|1339,7,1,False,False,rfly_471b8fd2f23a0e2d873d;rfly_5a4d475840c132670079;rfly_880aaa2fb985af41be11;rfly_e7ca42cb5e07ea92b238;rfly_f254bad11dcb2d074280;rfly_0ecd4160b18d03a36774;rfly_c696fa226c79bc110dff,simulation_scenario:HIL_Motor_2/waypoint-motor-2
duration_signature,HIL|Propeller|Propeller|68.2|683,7,1,False,False,rfly_48f5a1ae77a2092450b1;rfly_cd706687d210ea82a1c5;rfly_0fa5a2dbf1bc36063643;rfly_4f540af47e97bfed40f0;rfly_3823b3038da6a4280103;rfly_b6e429746854131574eb;rfly_4a826418892b7c6d6c80,simulation_scenario:HIL_Prop/dece-prop
duration_signature,SIL|Environment|Wind|134.3|1344,7,1,False,False,rfly_d514bb767b9b1b09b8ec;rfly_4bd165c3c8ad803cb69c;rfly_ecc4884e8e307709d490;rfly_947a32dab6e5c3ef8dea;rfly_597ab4b563db811b4c77;rfly_00b93f5592835bc98c7f;rfly_01e8e344376cb1cbb3ce,simulation_scenario:SIL-Wind/SIL-Wind/waypoint-wind
duration_signature,SIL|Environment|Wind|134.9|1350,7,1,False,False,rfly_a5617f4245d63c3d9705;rfly_4fbc36137688795a2fa4;rfly_72f7725b43eec7dd197a;rfly_2c9151b6dce64e9bc1d2;rfly_7f2c4c7fb708ba9933d3;rfly_6e4988bb73f37458424a;rfly_1c5415372e7d9d73bbd4,simulation_scenario:SIL-Wind/SIL-Wind/circling-wind
duration_signature,SIL|Load|Load_Loss|94.7|948,7,1,False,False,rfly_830708ef6129994e4980;rfly_39bc880fd70d01687fdb;rfly_1603b8cc86fe8374e9c4;rfly_7e66f5275e45ebc7b19e;rfly_30f6b7cdf478689a5bc0;rfly_01bec8b72b92b312a87e;rfly_0a5d94c2e19b95456bc8,simulation_scenario:SIL-Load/SIL-Load/hover-load
duration_signature,SIL|Motor|Motor_1|112.2|1123,7,1,False,False,rfly_0225f3d7f0981e37977e;rfly_c3242c383165850cf9ad;rfly_9d5a6ea6323e430824e6;rfly_cd2ecf989a2eb664c966;rfly_a6c98776d57f162abe69;rfly_14b9cec4b8a4533b3cec;rfly_4a689a49e950a6ab93e8,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-2
duration_signature,SIL|Motor|Motor_1|112.7|1128,7,1,False,False,rfly_e8a6f3b1f8c9029ce408;rfly_84b84b2bf16a7c5718b0;rfly_a1a0e385991f9956f880;rfly_6aead4b59d824ee31ec5;rfly_511ab51586ddb9bfcbfa;rfly_8b8da53e6e13ccb038a4;rfly_2fcff3a2456299a593a1,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-2
duration_signature,SIL|Motor|Motor_1|134.1|1342,7,1,False,False,rfly_d367e7039a410646a797;rfly_a5ae743ce98925ed3743;rfly_1fc55371834d9283164a;rfly_0795399a7fa4fc10ef58;rfly_62703bd4a452b5af44bb;rfly_13f455dc405570bcf15e;rfly_d0242e6b272c926d3f74,simulation_scenario:SIL_Motor_1/SIL_Motor_1/circling-motor-3
duration_signature,SIL|Motor|Motor_2|134.6|1347,7,1,False,False,rfly_d289f9a049b659cc5ea8;rfly_cc9f40f1d96494e8b5af;rfly_c99525ad2810a2d89286;rfly_811525817157b517e299;rfly_83fd2abcda761acd0b4b;rfly_54b9ff099cbe8d69f5b4;rfly_590619bdfc7f4058bca1,simulation_scenario:SIL_Motor_2/waypoint-motor-3
duration_signature,SIL|Motor|Motor_2|134.9|1350,7,1,False,False,rfly_b0634c43d4eb24f259fb;rfly_2502e9bbe3bca9c461cc;rfly_2727c7b11bcdd587b900;rfly_b7ae8114774ba7b04910;rfly_3a5b4e54387409bd4f4d;rfly_03f227c3247f0e7be314;rfly_d7266335b97975c9d966,simulation_scenario:SIL_Motor_2/waypoint-motor-3
duration_signature,SIL|Motor|Motor_2|151.0|1511,7,1,False,False,rfly_59213f8be796120c2e01;rfly_5dbbcc2e970eb59c7755;rfly_c65f78a29a4b980a8b9c;rfly_6519d46dab5500ed493a;rfly_eae44876511c189514bb;rfly_2a93d53a2107eb8f42b9;rfly_d69c3e5133c79ff61abc,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|Motor|Motor_2|152.4|1525,7,1,False,False,rfly_27516e4c6feed12d0998;rfly_688a01e35c1c0a12252d;rfly_dca28b7da77f8bda9477;rfly_24bf4804525758d25d16;rfly_20019259e91f55694614;rfly_67ee216a73d4c690d534;rfly_cb8e9e12e127ff0d2731,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|Propeller|Propeller|150.8|1509,7,1,False,False,rfly_a3dff11e97c34aa484bb;rfly_59433372969034f20066;rfly_21efafc8bae28071f518;rfly_81f5aed84d6befff5732;rfly_8a56025f1887e304c6e0;rfly_d3623f5021984ef5daf7;rfly_96977ada44b0834a19a3,simulation_scenario:SIL_Prop/waypoint-prop
duration_signature,SIL|Propeller|Propeller|151.6|1517,7,1,False,False,rfly_697338a3efd7592e2013;rfly_1eea1aaeaa6f4ebff8fb;rfly_cf2ada0978f3537bff2d;rfly_c0c95635ba9a7087e873;rfly_1915f28a42c113bfc33c;rfly_f6e2e50706382a76521c;rfly_3ed89094dc78540c166c,simulation_scenario:SIL_Prop/waypoint-prop
duration_signature,SIL|Propeller|Propeller|72.3|724,7,1,False,False,rfly_0051d59b2354e02bbe00;rfly_1a16676c4e776f1420e8;rfly_d35745da351e572d16e2;rfly_4dafe200ee357f8bb299;rfly_794f5099f52c474435e8;rfly_42f6dc0a4d6a82d56256;rfly_aa85b14c54c120bc35b6,simulation_scenario:SIL_Prop/hover-prop
duration_signature,SIL|Propeller|Propeller|89.0|891,7,1,False,False,rfly_7e7f1829bc43ced41fea;rfly_c07354f6d40a33e3824a;rfly_a974f8602d9302be13a0;rfly_8f74fcddecd06525d6ed;rfly_925d78f12663780cb015;rfly_edd08a882fa49bfec7e4;rfly_4dc8f4e882d11ab4d9be,simulation_scenario:SIL_Prop/velocity-prop
duration_signature,SIL|Propeller|Propeller|89.1|892,7,1,False,False,rfly_7ccfa01f1f9b3531db7f;rfly_5a377b164befaefd6ae9;rfly_7905026f20919cd416fc;rfly_3cfd5ef0c3df0dbbeabc;rfly_34d72c34a68217bc286e;rfly_acd65ad115d2207e6099;rfly_ad218cc238bedc31ff42,simulation_scenario:SIL_Prop/velocity-prop
duration_signature,SIL|Sensor|Accelerometer|72.7|728,7,1,False,False,rfly_df444bdd7e3c433842b4;rfly_21053b25523321e5bf1f;rfly_fabb7d5f8b1a28eb998d;rfly_e7e7f0dfb86067cd8bd9;rfly_5f9d8ccf67c3ec4e330f;rfly_e693ffb27c529fb8763f;rfly_0a0c3ab85f51ad18b647,simulation_scenario:SIL-Sensors/hover-acce
duration_signature,SIL|Sensor|Barometer|73.0|731,7,1,False,False,rfly_d72248c03162812bf3dd;rfly_bb90608214f452641e2b;rfly_c93ffda440e281360bd0;rfly_00edf2a6b7bacc894811;rfly_f76e145899af3933c8e1;rfly_84fe05a86a301cbeb4e1;rfly_ac722a4c4a4e1865e6e2,simulation_scenario:SIL-Sensors/hover-baro
duration_signature,SIL|Sensor|GPS|134.2|1343,7,1,False,False,rfly_9af5da2f34c0855c3b30;rfly_5fe9408eb3cce210a033;rfly_5c253099f9db3bc3735c;rfly_aadc580f7214d4e39437;rfly_db9ef1ab31ec03128b01;rfly_32846f27e6bf16e2b28f;rfly_bd394c5c23500e784e8f,simulation_scenario:SIL-Sensors/waypoint-GPS
duration_signature,SIL|Sensor|Gyroscope|135.3|1354,7,1,False,False,rfly_80172a4d9719836ef45f;rfly_9eb67be6503c2ff6274b;rfly_41b074ea2e63df58eb4a;rfly_44dafb762c17a20e228a;rfly_fbff7dce104cea10d9c9;rfly_73b0fd231b1b0444d8f0;rfly_2954d79122a3789a455e,simulation_scenario:SIL-Sensors/circling-gyro
duration_signature,SIL|Sensor|Gyroscope|72.4|725,7,1,False,False,rfly_ea1605b403cf3d65a91f;rfly_af91ac903c6534c9b807;rfly_bc40b7d71e6306a34eaf;rfly_9aa8c63bf77ca0d23945;rfly_7d7956c179e03cf1bf22;rfly_c96e799480cc40ad1c6b;rfly_9d5a58f259936ed95c72,simulation_scenario:SIL-Sensors/hover-gyro
duration_signature,SIL|Sensor|Unknown|135.0|1351,7,1,False,False,rfly_6d29a3bba925789e8afa;rfly_8a9b76cfbe7a24529aca;rfly_84dea336f5bc3fb7dc6e;rfly_28b4a115be26f78488fc;rfly_446bdeb5b62f9752fbf3;rfly_dfb4649e732ecddefd7e;rfly_6cfa0e8f1bedfec7246a,simulation_scenario:SIL-Sensors/circling-mag
duration_signature,HIL|Environment|Accelerometer|87.1|872,6,1,False,False,rfly_ef48786c66867dcf10b4;rfly_60cb66800ca2c7f462b8;rfly_52f4cc7e349f489027f9;rfly_1ef5195960b177c7bb95;rfly_63be483faa7496a37b76;rfly_01f8a131775520fe08d8,simulation_scenario:HIL-Wind/acce-wind
duration_signature,HIL|Environment|Accelerometer|87.7|878,6,1,False,False,rfly_7197bb8a61da53624e8b;rfly_c63faed405ebf4d87a00;rfly_18221920cc931b715fb6;rfly_63d056ec2dd0efd239f6;rfly_9e125655c5853fec7025;rfly_6b7a99b4516816e3dee0,simulation_scenario:HIL-Wind/acce-wind
duration_signature,HIL|Load|Load_Loss|82.8|829,6,1,False,False,rfly_799e76b3bda1faf70f64;rfly_92fc8b4ecdef16c69997;rfly_a5960cadef6d8f4b2188;rfly_564b9c27af9692d1ffaa;rfly_4a779e6379943037e11b;rfly_ad7999b4f28e3da10848,simulation_scenario:HIL-Load/hover-load
duration_signature,HIL|Motor|Motor_1|135.3|1354,6,1,False,False,rfly_38f79de6c33ea2552a95;rfly_bd9f7a8973a6bf439276;rfly_ac943e56c99c658a71ae;rfly_9253f6765c1d94aadbd1;rfly_143890a60dbde707caea;rfly_6635aa73802ac76b9ead,simulation_scenario:HIL_Motor_2/waypoint-motor-1
duration_signature,HIL|Motor|Motor_1|55.3|554,6,1,False,False,rfly_0171dcf4b2d86f290e6f;rfly_409a92a2394b4f0089ce;rfly_9cabb201236e104bf000;rfly_93a24b1844e08d904e9f;rfly_014fc83ae29a8eccae33;rfly_25bf09f86f02e181cbe4,simulation_scenario:HIL_Motor_1/hover-motor-1
duration_signature,HIL|Motor|Motor_1|55.4|555,6,1,False,False,rfly_feb7575e379547b3ca27;rfly_0a4ef5bf3a3111c279f2;rfly_e6ccd8fb09ad32feba6f;rfly_97f5f9bb4f608bb2f5ef;rfly_fb57ba93868c8ed7cca7;rfly_62500416537d52ec1bd3,simulation_scenario:HIL_Motor_1/hover-motor-1
duration_signature,HIL|Motor|Motor_1|94.0|941,6,1,False,False,rfly_29438f568a60ea191699;rfly_7ea54e65c6a814d7fc80;rfly_27607a70b422cdf2bbee;rfly_4b0dd62338d54c4e8771;rfly_e448b97fe41b0aedc74e;rfly_d7b87dca5444694cfa53,simulation_scenario:HIL_Motor_1/hover-motor-2
duration_signature,HIL|NoFault|NoFault|53.5|536,6,1,False,False,rfly_baad02790167d337c9d1;rfly_a29d7601dc6c9614b116;rfly_2d2209ed6248fa87e87e;rfly_ddfb462e999000a82eca;rfly_54b29d39e521aeee7574;rfly_fb60801243df8e9dde94,simulation_scenario:HIL-NoFault/HIL-NoFault/dece
duration_signature,HIL|Propeller|Propeller|144.9|1450,6,1,False,False,rfly_27707c34b62ca1c0ea87;rfly_5ce2e2804295218eed32;rfly_333a5166590ba3be0d34;rfly_76c2e70e2d550e554072;rfly_affee2b9bc168d2119bd;rfly_0b8134a4784cf771364d,simulation_scenario:HIL_Prop/waypoint-prop
duration_signature,HIL|Propeller|Propeller|68.4|685,6,1,False,False,rfly_4996ce53d8eed4aea8b8;rfly_0e836866a10156b66540;rfly_6392c19a8a8fcfe26d6f;rfly_66b80ebdb0fd12ac083b;rfly_8289bd3d7345126130f0;rfly_aca243dca8484b631f71,simulation_scenario:HIL_Prop/dece-prop
duration_signature,HIL|Sensor|Accelerometer|86.9|870,6,1,False,False,rfly_c7fcdf34b7f1c3b88f01;rfly_23da941762e9ddc6724f;rfly_5d81134c8013bc727c34;rfly_6d5cdd8d093bb54f9378;rfly_003d5d07f6a9d114aad9;rfly_cdd9a453e6a818996b34,simulation_scenario:HIL-Sensors/acce-gyro
duration_signature,SIL|Environment|Wind|102.8|1029,6,1,False,False,rfly_631acaa757bddf14d969;rfly_c56da490cc748c042aab;rfly_b4b4f853e640cab6bc40;rfly_4aa945cbee426fbfa6e5;rfly_ba9bf2579fcb817b8d97;rfly_3f55842031854f339401,simulation_scenario:SIL-Wind/SIL-Wind/dece-wind
duration_signature,SIL|Environment|Wind|103.1|1032,6,1,False,False,rfly_546182ab32b152106bb1;rfly_75b2d072b6363e59b0c8;rfly_3fa1341f9d681dbb3ae3;rfly_2b6f4024870aedefc861;rfly_5ab62b01780ccd11a9b4;rfly_71d36e9fa6f30bf990ce,simulation_scenario:SIL-Wind/SIL-Wind/dece-wind
duration_signature,SIL|Environment|Wind|133.8|1339,6,1,False,False,rfly_e56692295bf8b85ae86c;rfly_545fbdf37322d023de88;rfly_7aceb7429a3922c7d370;rfly_537548294ff2365c22b7;rfly_6963a9f77ef8d1233e9a;rfly_5b297123f450ba190ed9,simulation_scenario:SIL-Wind/SIL-Wind/waypoint-wind
duration_signature,SIL|Environment|Wind|134.7|1348,6,1,False,False,rfly_3baf9f0fb7442e473843;rfly_1854619514802c072935;rfly_a03751346c539c630e95;rfly_97abf70f50315705575a;rfly_09ee5620022eadbe9ae0;rfly_fbe58f1b71d0e20b94e3,simulation_scenario:SIL-Wind/SIL-Wind/circling-wind
duration_signature,SIL|Load|Load_Loss|94.8|949,6,1,False,False,rfly_cbaa673a50b834564ffa;rfly_89e26bff3aebc79a427a;rfly_95fc6931736b4e2b9f07;rfly_066801bc7160914e4679;rfly_eb4959bcd4709fb3ba49;rfly_f44e01be28b22090a02f,simulation_scenario:SIL-Load/SIL-Load/hover-load
duration_signature,SIL|Load|Load_Loss|99.1|992,6,1,False,False,rfly_fa6a0d364583c28a418c;rfly_f74699c32c398e11448a;rfly_90a09d42dcd6de53d989;rfly_f448abe6d0d655a36cb5;rfly_8e0340f333d23eee8bcc;rfly_206c87690012602a3660,simulation_scenario:SIL-Load/SIL-Load/velocity-load
duration_signature,SIL|Motor|Motor_1|111.9|1120,6,1,False,False,rfly_dbed4cbe4acfb090f74e;rfly_1ff8168d035680ef227f;rfly_72646777470bf80da230;rfly_7a31b3dba58d873a0b15;rfly_ce0a52b3424812b98cc6;rfly_7ad31ac1a71279d11d3d,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-2
duration_signature,SIL|Motor|Motor_1|112.4|1125,6,1,False,False,rfly_6caf8b56dd2acc45de62;rfly_9371a9088dfae0dd520c;rfly_5fc8d37870729f0f7b01;rfly_30db37206381ea4db025;rfly_db571333f1f8763c225d;rfly_69ab37db0698b8a2742c,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-2
duration_signature,SIL|Motor|Motor_1|112.6|1127,6,1,False,False,rfly_484917c792825214a9a2;rfly_680218e35be321f40625;rfly_522dfd30c899be340f3b;rfly_e096de133c4302372eae;rfly_bebb5ada2dcca91add81;rfly_6825222d64e4ef080289,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-2
duration_signature,SIL|Motor|Motor_1|134.7|1348,6,1,False,False,rfly_ab2a66eb336a936ce040;rfly_eaead61a2e58b019e379;rfly_3e61bfe3b4b5f62c02e2;rfly_4c1091ca72e3cc884570;rfly_1f1c4822ad2d98d0e95d;rfly_4b4f11d5987af94a2116,simulation_scenario:SIL_Motor_1/SIL_Motor_1/circling-motor-3
duration_signature,SIL|Motor|Motor_1|134.8|1349,6,1,False,False,rfly_f1c58bb8eb80174a2005;rfly_3ddcd557306b3a1adc2e;rfly_6c2579a6a0be7c44e4c7;rfly_0146c3334199531b1461;rfly_a8b03693b762584d0870;rfly_2348d6d428c3a3ca1da5,simulation_scenario:SIL_Motor_1/SIL_Motor_1/circling-motor-3
duration_signature,SIL|Motor|Motor_1|152.7|1528,6,1,False,False,rfly_3f4ba5860cd8a7f30420;rfly_9593e5b32b5219de3715;rfly_b82a7bb2148c942f1ace;rfly_42b3828fa8d614d8cc73;rfly_f7e693df863cfd5371cd;rfly_53baea528edfce9ddb95,simulation_scenario:SIL_Motor_2/waypoint-motor-1
duration_signature,SIL|Motor|Motor_1|94.9|950,6,1,False,False,rfly_22d9ccb9fd3ea3aee1b2;rfly_604afdd041b651284cf0;rfly_8727068d79a74a7dc58a;rfly_db063fef598132a183c7;rfly_9ee8133a54d132b2fd61;rfly_ada5faaa00eb94300279,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-3
duration_signature,SIL|Motor|Motor_1|95.0|951,6,1,False,False,rfly_656fd9252997db24d988;rfly_fa78698b155c78f19d8f;rfly_b2988800cce81c08a948;rfly_4ac8cd2f9ab02a5ae363;rfly_413b8807d9ef01b4268a;rfly_4b9ec5488c54d39d78e2,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-3
duration_signature,SIL|Motor|Motor_1|95.5|956,6,1,False,False,rfly_3eb89bb6c5ca7e098b14;rfly_46196d4d30fd8983a25f;rfly_03ac07bf2c019991f5fa;rfly_b5772ce00a17dc8c3fd0;rfly_4d979db05a24acdb483a;rfly_dfd48278d41de6a359eb,simulation_scenario:SIL_Motor_1/SIL_Motor_1/hover-motor-3
duration_signature,SIL|Motor|Motor_2|134.3|1344,6,1,False,False,rfly_61665006ef978498958b;rfly_f8f09ef18a0d0524a905;rfly_affaf6703c4ca9f43311;rfly_1ee65cf236f31d57e335;rfly_1dad44dfdcb098a5a6f5;rfly_785e9d0fbf94c706beba,simulation_scenario:SIL_Motor_2/waypoint-motor-3
duration_signature,SIL|Motor|Motor_2|134.7|1348,6,1,False,False,rfly_4c62d8bdc7b14235f773;rfly_773ba6322ed6dce8cb84;rfly_cd456a2eaa612d2c23e7;rfly_3db6d3fd7bfdb0e513ef;rfly_38296cc89d7c1764c13e;rfly_8ccd934a71c36213e2ac,simulation_scenario:SIL_Motor_2/waypoint-motor-3
duration_signature,SIL|Motor|Motor_2|151.7|1518,6,1,False,False,rfly_bd48342b3eea1de1bf08;rfly_6d1fb7a698a1dee0a068;rfly_5c9eaafa5df67b9de43f;rfly_ca74aeb297d6d81e46f7;rfly_179e8a56271fc0af08a4;rfly_50274e57ed16fb78ab36,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|Motor|Motor_2|152.0|1521,6,1,False,False,rfly_1663e1692533baf64762;rfly_2d9c286548767e484f5e;rfly_424086df751a093df7aa;rfly_1871003be24e79679a10;rfly_f6537b78a59bb9b40a3e;rfly_428372778b60cfa21c2b,simulation_scenario:SIL_Motor_2/waypoint-motor-2
duration_signature,SIL|NoFault|NoFault|101.1|1012,6,1,False,False,rfly_2020f570fe5a37febfed;rfly_3a2a51b6d9fb51c39cc3;rfly_65b52dba5f2862a6da26;rfly_eb9a4f302e16189c5fe4;rfly_5432f1c06124c048b539;rfly_291f25af791d05a2d453,simulation_scenario:SIL-NoFault/SIL-NoFault/circling
duration_signature,SIL|NoFault|NoFault|101.7|1018,6,1,False,False,rfly_c44fd57a11eba4e084ab;rfly_c51843f83e349c19d992;rfly_59980646c1f66e1e7eaf;rfly_f427b4c2a60bf4397ce9;rfly_1adaffbc6d2408e50dd3;rfly_ea8b961702fd7022df4b,simulation_scenario:SIL-NoFault/SIL-NoFault/circling
duration_signature,SIL|NoFault|NoFault|70.0|701,6,1,False,False,rfly_d63ae31b604d18174034;rfly_de9a5ee00ece70d72de3;rfly_7e7b1470ba9227c9311f;rfly_7ae2e14bd90d3000707c;rfly_28a0bbf2c56e37a3e1a9;rfly_66fe1cd24dd070355250,simulation_scenario:SIL-NoFault/SIL-NoFault/dece
duration_signature,SIL|Propeller|Propeller|151.1|1512,6,1,False,False,rfly_573e84a6be2d81cd2a25;rfly_0a07ab98f01db52332f4;rfly_2b2f82455b45410b44de;rfly_e98e3b8d0d6566d188ad;rfly_6a7795220aeddbdc2d6e;rfly_47a748f15c8e3855b9a9,simulation_scenario:SIL_Prop/waypoint-prop
duration_signature,SIL|Propeller|Propeller|95.7|958,6,1,False,False,rfly_d2b9bb76dabaea344041;rfly_ac3c1302ccb3cc508d32;rfly_cd56e621df89c194696d;rfly_a7f7348633a4f7aad8f7;rfly_03a110b8128b381b96ed;rfly_4c852b48caf9ea4acb50,simulation_scenario:SIL_Prop/acce-prop
duration_signature,SIL|Sensor|Accelerometer|103.5|1036,6,1,False,False,rfly_8c87722c7ba9ebf757ad;rfly_b33e7a374f08108f2ea5;rfly_079f094f750a3a1550eb;rfly_2471e245fa93651bb142;rfly_746561dea8f987209e39;rfly_64090e28f45fb2c07139,simulation_scenario:SIL-Sensors/dece-acce
duration_signature,SIL|Sensor|Accelerometer|134.3|1344,6,1,False,False,rfly_501e13a8f0b50955ca08;rfly_c86cc5d0cd409025bbe9;rfly_b28182166a573aa2e0eb;rfly_0ada7930bd3b5deddffd;rfly_111cdcfb137bb08f0f96;rfly_d026aa26da06e54fa1b5,simulation_scenario:SIL-Sensors/circling-acce
duration_signature,SIL|Sensor|Barometer|72.9|730,6,1,False,False,rfly_f693daaaefcea3029fd9;rfly_61d583456c26a2180338;rfly_69f2d32b81e13974c901;rfly_79b8a2154d017fcf42c6;rfly_483436278835c2036dd3;rfly_56735ac42760b911ee61,simulation_scenario:SIL-Sensors/hover-baro
duration_signature,SIL|Sensor|GPS|102.8|1029,6,1,False,False,rfly_e40f485fbfd570b8a690;rfly_8ae62b70336ff8ee1c47;rfly_467c005cf47bd5e45593;rfly_df531a9fac9a40ddc80b;rfly_8b979c5382a5d1fc8708;rfly_dab6cc88382909fa0ed1,simulation_scenario:SIL-Sensors/dece-GPS
duration_signature,HIL|Environment|Wind|84.2|843,5,1,False,False,rfly_43c5dcb9451d366a8fa8;rfly_fe11b9f63657616abafe;rfly_579548c33121b4afba49;rfly_ffd8d538a73a43ec57bc;rfly_143413d0fc9b5e17b969,simulation_scenario:HIL-Wind/hover-wind
duration_signature,HIL|Motor|Motor_1|121.9|1220,5,1,False,False,rfly_93c862fbd93ee1905289;rfly_9fc00a4abc8a684bc0fe;rfly_642cb21d0b0aba837fb0;rfly_07b006fdc91a4ff95481;rfly_2d638ebe8aedab1fc281,simulation_scenario:HIL_Motor_1/circling-motor-3
duration_signature,HIL|Motor|Motor_1|127.5|1276,5,1,False,False,rfly_d3d0387b9a5affb4c2f0;rfly_5d827fcd2804be7262d7;rfly_0b0d403166d808da4a15;rfly_292f4cffbb5ce058ee64;rfly_aee28bdbdf73f5fb4392,simulation_scenario:HIL_Motor_1/circling-motor-3
duration_signature,HIL|Motor|Motor_1|134.2|1343,5,1,False,False,rfly_a060b2523de37ce20194;rfly_d8aad6988ca579b4e153;rfly_6817e384f41124102aa6;rfly_b311a2f97c53a61536ae;rfly_72e06bc5cbc8255fa068,simulation_scenario:HIL_Motor_2/waypoint-motor-1
