canonical_case_id,domain,fault_family,evaluation_role,detected,false_alarm_events,detection_delay_s,normal_exposure_s,policy
rfly_b8a8f2875c7b6014c2c6,HIL,Voltage,fault_detection,False,0,,4,critical
rfly_8e962fa4205d33e41b16,HIL,Voltage,fault_detection,False,0,,33,critical
rfly_e12a1a0a0bd56fe72fd2,HIL,Voltage,fault_detection,False,0,,34,critical
rfly_4490c0c3eb4d5b9d7800,HIL,Voltage,fault_detection,False,0,,34,critical
rfly_753d117c2340abbe78dc,HIL,Voltage,fault_detection,True,0,88.0,40,critical
rfly_9515dee23948986e8aa2,HIL,Voltage,fault_detection,False,0,,34,critical
rfly_b22084a640ad57af8fc9,HIL,Voltage,fault_detection,False,0,,34,critical
rfly_72d9bb47acbb0386ac4b,Real,Motor,fault_detection,False,0,,106,critical
rfly_983aaf8e0001dbabfb22,Real,Motor,fault_detection,False,0,,72,critical
rfly_04aa5277f61ff332cc21,Real,Motor,fault_detection,False,0,,95,critical
rfly_c603896c083ec2768da9,Real,Motor,fault_detection,False,0,,69,critical
rfly_1d5956c76cc5cb7956be,Real,Motor,fault_detection,False,0,,73,critical
rfly_02b2866c2e5d97010dca,Real,Motor,fault_detection,False,0,,74,critical
rfly_365cfa88a1d10632c3b5,Real,Motor,fault_detection,False,0,,84,critical
rfly_ce77b96afbc79d61f8cd,Real,Motor,fault_detection,False,0,,74,critical
rfly_13f0caa95e0587e1c51d,Real,Motor,fault_detection,False,0,,53,critical
rfly_3124ab0a305d1f2c48ee,Real,Motor,fault_detection,False,0,,75,critical
rfly_99bc270f2993799bb729,Real,Motor,fault_detection,False,0,,73,critical
rfly_3fd73ef0444dc07adcca,Real,Motor,fault_detection,False,0,,45,critical
rfly_ef7c5163d21e63fbd949,Real,Motor,fault_detection,False,0,,74,critical
rfly_770b83014cbf5b62a145,Real,Motor,fault_detection,False,0,,139,critical
rfly_bdca4949961327c7c277,Real,Motor,fault_detection,False,0,,133,critical
rfly_b411a7d14d07a42034b0,Real,Motor,fault_detection,False,0,,140,critical
rfly_e436b2d044ae4c9244ed,Real,Motor,fault_detection,False,0,,129,critical
rfly_5680e281548726bfef43,Real,Motor,fault_detection,False,0,,127,critical
rfly_ac0cea225e9219cdcd63,Real,Motor,fault_detection,False,0,,75,critical
rfly_e2ca6d06c0a210c270e5,Real,Motor,fault_detection,False,0,,77,critical
rfly_24c12ae872fa3b72a673,Real,Motor,fault_detection,False,0,,76,critical
rfly_ce0585776269b1fa7931,Real,Motor,fault_detection,False,0,,85,critical
rfly_20de2c2aa3d5ca46774e,Real,Motor,fault_detection,False,0,,71,critical
rfly_8664227d7d10cd864d91,Real,Motor,fault_detection,False,0,,76,critical
rfly_1814d98e530e4f813bff,Real,Motor,fault_detection,False,0,,70,critical
rfly_bfa353bc15158726f16c,Real,Motor,fault_detection,False,0,,67,critical
rfly_6a64f4f0ee465eb1f916,Real,Motor,fault_detection,False,0,,75,critical
rfly_af4ff8404759e603c0ea,Real,Motor,fault_detection,False,0,,67,critical
rfly_48cf7b4627760011fe57,Real,Motor,fault_detection,False,0,,133,critical
rfly_0ddeb010f6959cdfdb0f,Real,Motor,fault_detection,False,0,,131,critical
rfly_0475055b92214a09b67c,Real,Motor,fault_detection,False,0,,138,critical
rfly_e87e2da4f4ab3bc26f9c,Real,Motor,fault_detection,False,0,,125,critical
rfly_70169ad78e65adb4cbf5,Real,Motor,fault_detection,False,0,,123,critical
rfly_3ada29b8d89f8019e5c4,Real,Motor,fault_detection,False,0,,48,critical
rfly_5c9514370c4572e5106d,Real,Motor,fault_detection,False,0,,73,critical
rfly_865d434a712701bd9512,Real,Motor,fault_detection,False,0,,68,critical
rfly_79babff675aff050b131,Real,Motor,fault_detection,False,0,,67,critical
rfly_f9a98f17c3392c98ad9c,Real,Motor,fault_detection,False,0,,71,critical
rfly_76b2a09d8abddb0cf184,Real,Motor,fault_detection,False,0,,75,critical
rfly_60dec3e0a2c0df21e476,Real,Motor,fault_detection,False,0,,72,critical
rfly_a7f1ac639befa2dd4394,Real,Motor,fault_detection,False,0,,67,critical
rfly_64860f44861fad2108e6,Real,Motor,fault_detection,False,0,,70,critical
rfly_52908b18e45393f9bfc4,Real,Motor,fault_detection,False,0,,80,critical
rfly_8bb490fb623697daef0c,Real,Motor,fault_detection,False,0,,65,critical
rfly_9ec5ee67dc4833149821,Real,Motor,fault_detection,False,0,,73,critical
rfly_e8f4e756b86e6b95dffb,Real,Motor,fault_detection,False,0,,68,critical
rfly_0eb6d6f55a06eb2b38de,Real,Motor,fault_detection,False,0,,114,critical
rfly_1930805730ade49c53f2,Real,Motor,fault_detection,False,0,,120,critical
rfly_fdaceb591b60c1461fb4,Real,Motor,fault_detection,False,0,,131,critical
rfly_8cd60c8a1ab6393cb865,Real,Motor,fault_detection,False,0,,122,critical
rfly_bf9248e90f70e047c242,Real,Motor,fault_detection,False,0,,123,critical
rfly_e7332b93d8e40c821f79,Real,NoFault,normal_reference,False,0,,37,critical
rfly_4b65b0c784e3d07ec72a,Real,NoFault,normal_reference,False,0,,38,critical
rfly_bd223bfee8d26d1e8444,Real,NoFault,normal_reference,False,0,,41,critical
rfly_db3413ba0ff7ac9e43f2,Real,NoFault,normal_reference,False,0,,39,critical
rfly_b4700df699a4573c9ce9,Real,NoFault,normal_reference,False,0,,46,critical
rfly_807256205c389d645a10,Real,NoFault,normal_reference,False,0,,35,critical
rfly_4c59ac75e80bfd8b3988,Real,NoFault,normal_reference,False,0,,52,critical
rfly_8ca2450533817edca296,Real,NoFault,normal_reference,False,0,,71,critical
rfly_f5dd5600e1d142473094,Real,NoFault,normal_reference,False,0,,67,critical
rfly_12c9a680938146ece95e,Real,NoFault,normal_reference,False,0,,63,critical
rfly_a973f6bec8bdd3a31e34,Real,Sensor,fault_detection,False,0,,34,critical
rfly_4be6b1768c8cd393cd30,Real,Sensor,fault_detection,False,0,,35,critical
rfly_8ddd4785b6860162a99b,Real,Sensor,fault_detection,False,0,,33,critical
rfly_dbaae46d58bb6161ef10,Real,Sensor,fault_detection,False,0,,61,critical
rfly_6f196d6b5181bf8f8988,Real,Sensor,fault_detection,False,0,,30,critical
rfly_d46c92355f874a6a0a29,Real,Sensor,fault_detection,False,0,,28,critical
rfly_7d3e2443e3685f4f94b2,Real,Sensor,fault_detection,False,0,,47,critical
rfly_6d984483d8b95eaba8f1,Real,Sensor,fault_detection,False,0,,57,critical
rfly_65915c7735187cc95fd9,Real,Sensor,fault_detection,False,0,,29,critical
rfly_2c2ccd79e29fe1af96c3,Real,Sensor,fault_detection,False,0,,49,critical
rfly_2dc901918462a367034f,Real,Sensor,fault_detection,False,0,,32,critical
rfly_929e37ee74c5de65b668,Real,Sensor,fault_detection,False,0,,24,critical
rfly_5146bd272a036c8126f3,Real,Sensor,fault_detection,False,0,,56,critical
rfly_1623013e2d5f69d8511e,Real,Sensor,fault_detection,False,0,,40,critical
rfly_23143ba9864c508c21a9,Real,Sensor,fault_detection,False,0,,30,critical
rfly_79d4578d52775a4882c1,Real,Sensor,fault_detection,False,0,,58,critical
rfly_292282320fe1d0f693ae,Real,Sensor,fault_detection,False,0,,31,critical
rfly_a41f1f7aa842611cd632,Real,Sensor,fault_detection,False,0,,34,critical
rfly_8e7da4e42caef50271a2,Real,Sensor,fault_detection,False,0,,53,critical
rfly_6148ab2b11f237a97399,Real,Sensor,fault_detection,False,0,,30,critical
rfly_a3d6fda79e75295d9619,Real,Sensor,fault_detection,False,0,,24,critical
rfly_594c8c6253fca2aa86df,Real,Sensor,fault_detection,False,0,,51,critical
rfly_e9d0362358fb25f9615c,Real,Sensor,fault_detection,False,0,,24,critical
rfly_cb30e258443430786256,Real,Sensor,fault_detection,False,0,,27,critical
rfly_15e325a8fce31f8d261f,Real,Sensor,fault_detection,False,0,,37,critical
rfly_96c787849a17a3d1f618,Real,Sensor,fault_detection,False,0,,44,critical
rfly_a8f1a43375a86f660174,SIL,Load,fault_detection,False,0,,16,critical
rfly_1a71549a267d284114eb,SIL,Load,fault_detection,False,0,,14,critical
rfly_0244fbbd1d71aebf9926,SIL,Load,fault_detection,False,0,,15,critical
rfly_7c4dc1c77c7f7007a629,SIL,Load,fault_detection,False,0,,15,critical
rfly_f0c52ac984504af749b2,SIL,Load,fault_detection,False,0,,15,critical
rfly_d584375d1a2ceb0fdf6f,SIL,Load,fault_detection,False,0,,15,critical
rfly_aeb9bf29ab6f4917f718,SIL,Load,fault_detection,False,0,,15,critical
rfly_78aaa2538c85ff1f7503,SIL,Load,fault_detection,False,0,,15,critical
rfly_dcd5c12c064deae5fe4e,SIL,Load,fault_detection,False,0,,15,critical
rfly_0cf6bf9eaa9698ea6818,SIL,Load,fault_detection,False,0,,16,critical
rfly_9a41cf61a6ce778c8673,SIL,Load,fault_detection,False,0,,16,critical
rfly_c7e5e427b7608d6957be,SIL,Load,fault_detection,False,0,,16,critical
rfly_f6dcc0c72ea49564b656,SIL,Load,fault_detection,False,0,,16,critical
rfly_765ca1e8757e3f74e49a,SIL,Load,fault_detection,False,0,,16,critical
rfly_863d996d96ae936f3e85,SIL,Load,fault_detection,False,0,,16,critical
rfly_5efda48610d3482cbc68,SIL,Load,fault_detection,False,0,,16,critical
rfly_8a8026d96db34f264073,SIL,Load,fault_detection,False,0,,16,critical
rfly_ad36eb11fcef6c9d4ca9,SIL,Load,fault_detection,False,0,,16,critical
rfly_cbaa673a50b834564ffa,SIL,Load,fault_detection,False,0,,16,critical
rfly_5e1341b59974c128963b,SIL,Load,fault_detection,False,0,,16,critical
rfly_4f93a024a5b5a9464b73,SIL,Load,fault_detection,False,0,,16,critical
rfly_bb390ead412488fad6ca,SIL,Load,fault_detection,False,0,,16,critical
rfly_89e26bff3aebc79a427a,SIL,Load,fault_detection,False,0,,16,critical
rfly_95fc6931736b4e2b9f07,SIL,Load,fault_detection,False,0,,16,critical
rfly_26b7346d8580c69fc044,SIL,Load,fault_detection,True,0,52.00000000000001,16,critical
rfly_33907634e95c0ef56b85,SIL,Load,fault_detection,False,0,,16,critical
rfly_066801bc7160914e4679,SIL,Load,fault_detection,False,0,,16,critical
rfly_c0ebc5aa52cc50c6a6cb,SIL,Load,fault_detection,False,0,,16,critical
rfly_830708ef6129994e4980,SIL,Load,fault_detection,False,0,,16,critical
rfly_142a0a319a6ab11a3c3c,SIL,Load,fault_detection,False,0,,15,critical
rfly_db64cb6bab3b3de86901,SIL,Load,fault_detection,False,0,,16,critical
rfly_eb4959bcd4709fb3ba49,SIL,Load,fault_detection,False,0,,16,critical
rfly_39bc880fd70d01687fdb,SIL,Load,fault_detection,False,0,,16,critical
rfly_1603b8cc86fe8374e9c4,SIL,Load,fault_detection,False,0,,16,critical
rfly_7e66f5275e45ebc7b19e,SIL,Load,fault_detection,False,0,,16,critical
rfly_564c1b453f1fe0067968,SIL,Load,fault_detection,True,0,45.00000000000001,16,critical
rfly_30f6b7cdf478689a5bc0,SIL,Load,fault_detection,False,0,,15,critical
rfly_01bec8b72b92b312a87e,SIL,Load,fault_detection,False,0,,16,critical
rfly_ac8d158fe15b828f065e,SIL,Load,fault_detection,False,0,,15,critical
rfly_0a5d94c2e19b95456bc8,SIL,Load,fault_detection,False,0,,16,critical
rfly_f44e01be28b22090a02f,SIL,Load,fault_detection,False,0,,16,critical
rfly_3a680dbc4f37c2f1500b,SIL,Load,fault_detection,False,0,,16,critical
rfly_e10b318be2794f4ec7a1,SIL,Load,fault_detection,False,0,,15,critical
rfly_54768105cf4b5b0ee725,SIL,Motor,fault_detection,True,0,17.0,52,critical
rfly_047fd06698964f1282df,SIL,Motor,fault_detection,True,0,16.0,52,critical
rfly_e82a4f8de77c688f1256,SIL,Motor,fault_detection,True,0,19.0,52,critical
rfly_d367e7039a410646a797,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_a5ae743ce98925ed3743,SIL,Motor,fault_detection,True,0,17.0,52,critical
rfly_1fc55371834d9283164a,SIL,Motor,fault_detection,True,0,17.0,52,critical
rfly_f36c1d2fa0020abb8289,SIL,Motor,fault_detection,True,0,17.0,52,critical
rfly_0795399a7fa4fc10ef58,SIL,Motor,fault_detection,False,0,,52,critical
rfly_c119ab4bd5d167afe921,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_62703bd4a452b5af44bb,SIL,Motor,fault_detection,False,0,,52,critical
rfly_13f455dc405570bcf15e,SIL,Motor,fault_detection,True,0,17.0,52,critical
rfly_ba39e475885bc1e2eb2b,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_4d9b55fa91eb58d46fdf,SIL,Motor,fault_detection,False,0,,52,critical
rfly_d0242e6b272c926d3f74,SIL,Motor,fault_detection,True,0,22.0,52,critical
rfly_defae5a5b7e1a5cad5bb,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_4dc2e0a468ef6536df5c,SIL,Motor,fault_detection,False,0,,52,critical
rfly_7446fb05190283c9a51a,SIL,Motor,fault_detection,True,0,23.0,52,critical
rfly_1608e50b8ed1a69a8fe8,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_77c15c42d526d378dd16,SIL,Motor,fault_detection,False,0,,52,critical
rfly_82374af7d3668a58486f,SIL,Motor,fault_detection,False,0,,52,critical
rfly_0342834fb8c40dfa3178,SIL,Motor,fault_detection,True,0,24.0,52,critical
rfly_9c8bc05b9cfb135499d0,SIL,Motor,fault_detection,False,0,,52,critical
rfly_9cf0ae4e153c56d52fd1,SIL,Motor,fault_detection,False,0,,52,critical
rfly_b5cc1dc7ac6eea10a6f5,SIL,Motor,fault_detection,False,0,,52,critical
rfly_89ebabe8232f68c79a1a,SIL,Motor,fault_detection,False,0,,52,critical
rfly_a95ce5acc58f0ae10ade,SIL,Motor,fault_detection,False,0,,52,critical
rfly_f727228559f3c0cee723,SIL,Motor,fault_detection,False,0,,52,critical
rfly_588f0285de6532bcf0af,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_c730e9bcd1d4e7002890,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_d5f9e2f142b315deb410,SIL,Motor,fault_detection,True,0,23.0,52,critical
rfly_f9cfc31254789363cdfc,SIL,Motor,fault_detection,True,0,20.0,52,critical
rfly_8870a88f45526380a5f9,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_ab2a66eb336a936ce040,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_7a596ee5b861a2a22b42,SIL,Motor,fault_detection,True,0,22.0,52,critical
rfly_eaead61a2e58b019e379,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_a46c71642c97dd7f0a24,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_668678593d5ab2586e43,SIL,Motor,fault_detection,False,0,,52,critical
rfly_3e61bfe3b4b5f62c02e2,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_4c1091ca72e3cc884570,SIL,Motor,fault_detection,False,0,,52,critical
rfly_3b0eaa302028cf12d9c8,SIL,Motor,fault_detection,False,0,,52,critical
rfly_1f1c4822ad2d98d0e95d,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_f1c58bb8eb80174a2005,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_3ddcd557306b3a1adc2e,SIL,Motor,fault_detection,False,0,,52,critical
rfly_4b4f11d5987af94a2116,SIL,Motor,fault_detection,False,0,,52,critical
rfly_6c2579a6a0be7c44e4c7,SIL,Motor,fault_detection,False,0,,52,critical
rfly_0146c3334199531b1461,SIL,Motor,fault_detection,True,0,22.0,52,critical
rfly_a8b03693b762584d0870,SIL,Motor,fault_detection,True,0,21.0,52,critical
rfly_6a3f3ea1b62d6f5b441d,SIL,Motor,fault_detection,False,0,,52,critical
rfly_b910b913012176152cd6,SIL,Motor,fault_detection,False,0,,52,critical
rfly_2348d6d428c3a3ca1da5,SIL,Motor,fault_detection,False,0,,52,critical
rfly_674f9f5e58c4485ba59f,SIL,Motor,fault_detection,False,0,,52,critical
rfly_fb2f5f385f84edfbaa46,SIL,Motor,fault_detection,False,0,,52,critical
rfly_2961ef1fa0e60601e374,SIL,Motor,fault_detection,False,0,,51,critical
rfly_07adc3cbb84c5a7d4b4e,SIL,Motor,fault_detection,False,0,,52,critical
rfly_5a141810c50159c93858,SIL,Motor,fault_detection,True,0,23.0,51,critical
rfly_c029345a81859d71f3e4,SIL,Motor,fault_detection,False,0,,51,critical
rfly_0cfeae78b90b2f57b3ee,SIL,Motor,fault_detection,False,0,,52,critical
rfly_2f3e7d0f86bb953a619e,SIL,Motor,fault_detection,True,0,22.0,51,critical
rfly_84051bb81bd8353d372a,SIL,Motor,fault_detection,False,0,,52,critical
rfly_aa6c1e9155d9865f3be2,SIL,Motor,fault_detection,False,0,,52,critical
rfly_14dcbe6ef57824bf3416,SIL,Motor,fault_detection,False,0,,51,critical
rfly_aa4e6f802c146f628152,SIL,Motor,fault_detection,False,0,,51,critical
rfly_bd8fe42b91e3cd74b974,SIL,Motor,fault_detection,True,0,28.0,51,critical
rfly_85d9ba152221799d281d,SIL,Motor,fault_detection,False,0,,51,critical
rfly_20969b640c728766f72a,SIL,Motor,fault_detection,False,0,,51,critical
rfly_21e0db504d56fcadb0d8,SIL,Motor,fault_detection,False,0,,52,critical
rfly_4af059e91886bb258f63,SIL,Motor,fault_detection,False,0,,51,critical
rfly_e9d2b68888b9fe339064,SIL,Motor,fault_detection,False,0,,51,critical
rfly_e9dab39952f705232262,SIL,Motor,fault_detection,False,0,,51,critical
rfly_cbe725b72d24e7713878,SIL,Motor,fault_detection,False,0,,51,critical
rfly_e30e1b4663ef8f8e3fbd,SIL,Motor,fault_detection,False,0,,51,critical
rfly_5b7cd0b03e6945eeb22a,SIL,Motor,fault_detection,False,0,,52,critical
rfly_0c259a4d770766aa70d5,SIL,Motor,fault_detection,True,0,22.0,51,critical
rfly_d52fc805fd35f8d23983,SIL,Motor,fault_detection,False,0,,51,critical
rfly_66c13b0ee27c538cf90e,SIL,Motor,fault_detection,False,0,,51,critical
rfly_4caf935eccc85e09fb52,SIL,Motor,fault_detection,False,0,,51,critical
rfly_eb0cfb547b69d1d7a24d,SIL,Motor,fault_detection,False,0,,51,critical
rfly_08ca511b03b4d76757e8,SIL,Motor,fault_detection,False,0,,51,critical
rfly_f7cb5b71c039a86ff224,SIL,Motor,fault_detection,False,0,,51,critical
rfly_4a63f9af67aadae86766,SIL,Motor,fault_detection,False,0,,51,critical
rfly_f2001bbd62b004ac76c8,SIL,Motor,fault_detection,False,0,,51,critical
rfly_1d89081e3c0f0b39aa10,SIL,Motor,fault_detection,True,0,22.0,17,critical
rfly_874c934f04e1f09c1168,SIL,Motor,fault_detection,False,0,,17,critical
rfly_54428e400de7b4f24c54,SIL,Motor,fault_detection,False,0,,17,critical
rfly_5068df047837e8fdca60,SIL,Motor,fault_detection,False,0,,17,critical
rfly_358ee70103ba751a28a4,SIL,Motor,fault_detection,False,0,,17,critical
rfly_44ccdc5cbc973447e471,SIL,Motor,fault_detection,False,0,,17,critical
rfly_1da4241232069b9b4441,SIL,Motor,fault_detection,False,0,,17,critical
rfly_e130af485553c1f37038,SIL,Motor,fault_detection,False,0,,17,critical
rfly_23541ea26a4345d7ea93,SIL,Motor,fault_detection,False,0,,17,critical
rfly_e3cbec9e4e36f0ddceed,SIL,Motor,fault_detection,True,0,21.0,17,critical
rfly_393052d2ce3d8b2ec93d,SIL,Motor,fault_detection,False,0,,17,critical
rfly_c6c288f268edc0ef8a9b,SIL,Motor,fault_detection,False,0,,17,critical
rfly_bd7024ad04fe0cc9fd90,SIL,Motor,fault_detection,False,0,,17,critical
rfly_c39f7fb11ad9c4bc2f90,SIL,Motor,fault_detection,False,0,,17,critical
rfly_db0e07f69fe3589492fa,SIL,Motor,fault_detection,False,0,,17,critical
rfly_e24f9aa44568fd33826a,SIL,Motor,fault_detection,False,0,,17,critical
rfly_38782785ba69d6bb27e6,SIL,Motor,fault_detection,False,0,,17,critical
rfly_6e50695d4e3813582a7b,SIL,Motor,fault_detection,False,0,,17,critical
rfly_a589616341a2067b5566,SIL,Motor,fault_detection,False,0,,17,critical
rfly_d29acfe570b1cb244ab4,SIL,Motor,fault_detection,False,0,,17,critical
rfly_9ab3ac95ca6d835ecdf4,SIL,Motor,fault_detection,False,0,,17,critical
rfly_1916e94c1f91339dc5dd,SIL,Motor,fault_detection,False,0,,16,critical
rfly_ea9cf0e75158e20bd35c,SIL,Motor,fault_detection,False,0,,16,critical
rfly_0b72d7dce30dfc06328a,SIL,Motor,fault_detection,False,0,,17,critical
rfly_329be09d48935892a81c,SIL,Motor,fault_detection,False,0,,16,critical
rfly_700a97938e7c8aac8637,SIL,Motor,fault_detection,False,0,,16,critical
rfly_395382315919117f68ac,SIL,Motor,fault_detection,False,0,,17,critical
rfly_98eb9cbf0c078aca7890,SIL,Motor,fault_detection,False,0,,17,critical
rfly_4b030d7e01f395aee798,SIL,Motor,fault_detection,False,0,,17,critical
rfly_da76b421711ba8c1ee14,SIL,Motor,fault_detection,False,0,,17,critical
rfly_631a7d61694b03ca376c,SIL,Motor,fault_detection,False,0,,17,critical
rfly_f2e86c0879a053e3ffa8,SIL,Motor,fault_detection,False,0,,17,critical
rfly_188e6a65eb41fc954c9c,SIL,Motor,fault_detection,False,0,,17,critical
rfly_d433d0fa14e7a8a1dd7c,SIL,Motor,fault_detection,False,0,,17,critical
rfly_2f16f6d241243fc452a1,SIL,Motor,fault_detection,False,0,,16,critical
rfly_232016eb84713ad81937,SIL,Motor,fault_detection,False,0,,16,critical
rfly_b920adc02c0ed8548bee,SIL,Motor,fault_detection,False,0,,16,critical
rfly_e75f0fb748fea8f55611,SIL,Motor,fault_detection,False,0,,17,critical
rfly_b606fff6663da7c65610,SIL,Motor,fault_detection,False,0,,16,critical
rfly_56ad1f161a5ec3b47584,SIL,Motor,fault_detection,False,0,,17,critical
rfly_d1aa4b2fc31fcca99ba0,SIL,Motor,fault_detection,False,0,,16,critical
rfly_92602d9af8557e804387,SIL,Motor,fault_detection,False,0,,16,critical
rfly_00c5b8661f67b9c905bb,SIL,Motor,fault_detection,False,0,,16,critical
rfly_9f4aa982732d404f587a,SIL,Motor,fault_detection,False,0,,17,critical
rfly_3e23ecefae5f0f5692a4,SIL,Motor,fault_detection,False,0,,16,critical
rfly_75f5c3fa017ef08b5c0b,SIL,Motor,fault_detection,False,0,,16,critical
rfly_9076cc377f7eaed6b252,SIL,Motor,fault_detection,False,0,,16,critical
rfly_cd54c36a46177e9a0627,SIL,Motor,fault_detection,False,0,,16,critical
rfly_0f3f03185828e42bd817,SIL,Motor,fault_detection,False,0,,16,critical
rfly_c795030b0a5302556643,SIL,Motor,fault_detection,False,0,,16,critical
rfly_c20f71e95ab9b5e8c66f,SIL,Motor,fault_detection,False,0,,16,critical
rfly_828957a5adb6a4ecdc03,SIL,Motor,fault_detection,False,0,,16,critical
rfly_41693461cdc1823b34a7,SIL,Motor,fault_detection,False,0,,16,critical
rfly_fe48d7d189ea309535fd,SIL,Motor,fault_detection,False,0,,16,critical
rfly_4a2f38ba86ff097071ef,SIL,Motor,fault_detection,False,0,,17,critical
rfly_608761542c28d5db1f4b,SIL,Motor,fault_detection,False,0,,16,critical
rfly_04a47d768013b35478e0,SIL,Motor,fault_detection,False,0,,16,critical
rfly_6d6786aecc96d41242d7,SIL,Motor,fault_detection,False,0,,16,critical
rfly_f8b9b6e73ac5e1b0e71e,SIL,Motor,fault_detection,False,0,,16,critical
rfly_f855cbdf3067ff3f86a3,SIL,Motor,fault_detection,False,0,,16,critical
rfly_e508c7a370f7379a2d2c,SIL,Motor,fault_detection,False,0,,16,critical
rfly_ea0379578dc9301f5fa8,SIL,Motor,fault_detection,False,0,,16,critical
rfly_c2dc01367f4b86d752c3,SIL,Motor,fault_detection,False,0,,16,critical
rfly_d9d83f42006903d95e08,SIL,Motor,fault_detection,False,0,,16,critical
rfly_4efbe7772c0685e32d29,SIL,Motor,fault_detection,False,0,,16,critical
rfly_d77d17fa458fde494760,SIL,Motor,fault_detection,False,0,,17,critical
rfly_8f6765319909656b009e,SIL,Motor,fault_detection,False,0,,16,critical
rfly_247493a4bf7a6178f6ae,SIL,Motor,fault_detection,False,0,,16,critical
rfly_4b83d1f66cd7bcbde64b,SIL,Motor,fault_detection,False,0,,16,critical
rfly_de6e3d239a30f9136945,SIL,Motor,fault_detection,False,0,,16,critical
rfly_502f4077a55c7c7360d4,SIL,Motor,fault_detection,False,0,,16,critical
rfly_d7b74ee0196b3f43579c,SIL,Motor,fault_detection,False,0,,16,critical
rfly_362174300cd43da17025,SIL,Motor,fault_detection,False,0,,16,critical
rfly_b630c5d3d396f9dffad0,SIL,Motor,fault_detection,False,0,,16,critical
rfly_a0630ab1957771e2595e,SIL,Motor,fault_detection,False,0,,16,critical
rfly_45d6367e022bc3e7a9da,SIL,Motor,fault_detection,False,0,,16,critical
rfly_a4c22a85fea07b5b42db,SIL,Motor,fault_detection,False,0,,17,critical
rfly_d1b0f6be73c16e2d29f9,SIL,Motor,fault_detection,False,0,,16,critical
rfly_cfa9d773e52980e92179,SIL,Motor,fault_detection,False,0,,16,critical
rfly_1bc8571e734212d60595,SIL,Motor,fault_detection,False,0,,17,critical
rfly_2ea56274fb4f407e54ce,SIL,Motor,fault_detection,False,0,,17,critical
rfly_3ab294c262bbbe13bc58,SIL,Motor,fault_detection,False,0,,22,critical
rfly_305b3dc65f04d9727d49,SIL,Motor,fault_detection,False,0,,22,critical
rfly_afe4813b97d723b77a1c,SIL,Motor,fault_detection,False,0,,22,critical
rfly_3873cc71475c9fb952e4,SIL,Motor,fault_detection,False,0,,22,critical
rfly_3305de7739a5b2cddee1,SIL,Motor,fault_detection,True,0,40.00000000000001,22,critical
rfly_cda4cab39218e37858f5,SIL,Motor,fault_detection,False,0,,22,critical
rfly_f6ea259e8233e887a9cd,SIL,Motor,fault_detection,False,0,,22,critical
rfly_604277dd6f41a86cdbda,SIL,Motor,fault_detection,False,0,,22,critical
rfly_33a7aceafd9378c92b53,SIL,Motor,fault_detection,False,0,,22,critical
rfly_9a83d9353b85761b308a,SIL,Motor,fault_detection,False,0,,22,critical
rfly_face6d3501dc818a3159,SIL,Motor,fault_detection,False,0,,22,critical
rfly_6ecdc292c7f86fdbc53c,SIL,Motor,fault_detection,False,0,,22,critical
rfly_a6221df6cb926126198f,SIL,Motor,fault_detection,False,0,,22,critical
rfly_eea3ba195759cb7cb4fa,SIL,Motor,fault_detection,False,0,,22,critical
rfly_c3aec38d04dfe0802242,SIL,Motor,fault_detection,False,0,,22,critical
rfly_d1717f4aeda877800b38,SIL,Motor,fault_detection,False,0,,22,critical
rfly_2b8a7b9ae427db1527f7,SIL,Motor,fault_detection,True,0,21.0,22,critical
rfly_c312132a161e316341c7,SIL,Motor,fault_detection,False,0,,22,critical
rfly_a889f63d7ac12b74efe8,SIL,Motor,fault_detection,False,0,,22,critical
rfly_5ac33abc22be37e0cbce,SIL,Motor,fault_detection,False,0,,22,critical
rfly_6cfe539572c88929f648,SIL,Motor,fault_detection,False,0,,22,critical
rfly_08867cf7e054e840685e,SIL,Motor,fault_detection,False,0,,22,critical
rfly_32cc26ba48932ef20fc5,SIL,Motor,fault_detection,False,0,,22,critical
rfly_2614727d41f4388650ce,SIL,Motor,fault_detection,False,0,,22,critical
rfly_290df86797bf0ea4bdd9,SIL,Motor,fault_detection,False,0,,22,critical
rfly_389acaf47b78b2e39a2c,SIL,Motor,fault_detection,False,0,,22,critical
rfly_efbbe9fa79842a574c5f,SIL,Motor,fault_detection,False,0,,22,critical
rfly_8439b7459ea62eb8ec40,SIL,Motor,fault_detection,False,0,,22,critical
rfly_48f55b3f868c9d65c37b,SIL,Motor,fault_detection,False,0,,22,critical
