candidate,rotation,policy,canonical_case_id,domain,fault_family,evaluation_role,detected,alarm_events,false_alarm_events,normal_calibration_holdout,exposure_hours,normal_exposure_hours
W1,4,critical,rfly_5b35ae5862c2ad4414f6,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_d6f97da327b2e6319cc8,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_4eb8c49e96c785081aca,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_0113ecaf67de028dcc2d,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_f49e881d145c9c8e9d48,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_f254bad11dcb2d074280,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_3575bac58319bd0f82a4,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_fe397dc0d3d4017f0742,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.011944444444444445
W1,4,critical,rfly_9937e9a53a94e2cf3aee,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.0125
W1,4,critical,rfly_77f2978a1a6ca89c7d89,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_0ecd4160b18d03a36774,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_da8b17b374b31db5fcdd,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.0125
W1,4,critical,rfly_982ed4e258cd3ac23801,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_4a2056063e6844caddb6,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_bd5dfdf8a839028e420a,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.0125
W1,4,critical,rfly_792b3df719dc4d92c421,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_3e112a5d723ea3a22258,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.011944444444444445
W1,4,critical,rfly_2513b077d5ed2bc42098,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_da7f6be64ce57e84776b,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_870dc363d6f5082742fe,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_9926eeb226fa170131d3,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_3172a949688180af51af,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_ce89ed8f4488accadcdb,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_f381df3b2b82a586fcb8,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_d974e61d570e6d0f46cd,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_8ccf02e79bbaadb2c296,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_80fc4934ec18578035e0,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_1c3ed800ba59a7917c4a,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_ee47133b6f5c23612b3a,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_a47760cd444325ae63ff,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.011944444444444445
W1,4,critical,rfly_a05dc2e570ff57301db7,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_5f99ffb8e3b9ad7e0348,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_07ce232baf7269fc274b,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_279333057ae0b13e47b7,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_10c8a8051dd3d5adc847,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_88b3c633dd89b6220f46,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_2458b730413bf8c183ef,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_248374a457cd4dc15626,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_8b0ec8cb718dad1b2555,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.011944444444444445
W1,4,critical,rfly_7c5f9090eb292f5dc1dc,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_5f873c9358d476e6b152,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_90f7d4142ed98051e0fa,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_62a6c980bed0b8238251,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_c696fa226c79bc110dff,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_ce70bc0add3155fd4798,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_87c96538419384b2eb60,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_80f99ef47daf04ab567e,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_152d464102a44f3e1010,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.011944444444444445
W1,4,critical,rfly_57485d5d0da001763304,HIL,Motor,fault_detection,False,0,0,False,0.035,0.0125
W1,4,critical,rfly_963f162cbd722436ee11,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_c4c34e7ad08457d6a663,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.0125
W1,4,critical,rfly_c12744720a5bc9a88586,HIL,Motor,fault_detection,False,0,0,False,0.035,0.012222222222222223
W1,4,critical,rfly_a72281469c274533ee53,HIL,Motor,fault_detection,False,0,0,False,0.034722222222222224,0.012222222222222223
W1,4,critical,rfly_8e2dbe1cd57be9cc8807,HIL,Motor,fault_detection,False,0,0,False,0.034166666666666665,0.012222222222222223
W1,4,critical,rfly_62b1ab52787ed86b593e,HIL,Motor,fault_detection,False,0,0,False,0.034444444444444444,0.012222222222222223
W1,4,critical,rfly_d12954430971b89ff7a5,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012777777777777779
W1,4,critical,rfly_03caa547b0bcec906ab7,HIL,Motor,fault_detection,False,0,0,False,0.03222222222222222,0.012222222222222223
W1,4,critical,rfly_c21dc15bf411dee4f168,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.0125
W1,4,critical,rfly_7c4843257ca665d67661,HIL,Motor,fault_detection,False,0,0,False,0.03222222222222222,0.012222222222222223
W1,4,critical,rfly_cf3d5e799ba687cf9b1d,HIL,Motor,fault_detection,False,0,0,False,0.03222222222222222,0.012222222222222223
W1,4,critical,rfly_e2e3bcf28e2c50f3c613,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_4664a48a553ab751952d,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_682037ece461f5f7c08c,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.0125
W1,4,critical,rfly_3fbbec9308808e916534,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_188e5ce873dccd511ff8,HIL,Motor,fault_detection,False,0,0,False,0.03222222222222222,0.012222222222222223
W1,4,critical,rfly_f7a8888beef3f17f62ab,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_257fcccb0df25b18b480,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_d6ec9af8f8d86299f1a3,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_bde0176a13559c94b9aa,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_a83a1d0f0fc89fcf8dcf,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_2b9cf2250bc7bebc8bc6,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_2ba7f01ff26c96411c82,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_8c7885bb6403c690d3be,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.0125
W1,4,critical,rfly_5788f85754f63c83d883,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_273e98a08c512bd70214,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_4e687cf9ca9698b45618,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_63bcd8e67a3c86b70073,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_812219d454b05d35c721,HIL,Motor,fault_detection,False,0,0,False,0.03333333333333333,0.012222222222222223
W1,4,critical,rfly_b9ab97f64f47b8f0bc63,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_c1a88fcc2105e3bfbc45,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_b43e9bb40d83b6c76449,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_19e21665ce9949f10cc7,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_c2a9874bc20417f5ceda,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.012222222222222223
W1,4,critical,rfly_80487317eb2d26250333,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_a3ef0d0d28986e7bf1e8,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.012222222222222223
W1,4,critical,rfly_7475c3f2b3676deec1bb,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.011944444444444445
W1,4,critical,rfly_3e4cd4333a5e50661888,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.012222222222222223
W1,4,critical,rfly_599a3345cef08785178f,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.012222222222222223
W1,4,critical,rfly_e7a4876a28b0e277958d,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.0125
W1,4,critical,rfly_23d8db32457f4714ac41,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.012222222222222223
W1,4,critical,rfly_3f9ae60d68c87e672e20,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.0125
W1,4,critical,rfly_ce72727851256d292118,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.0125
W1,4,critical,rfly_a9de67bbe68687813a98,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_136503da0158160afa8e,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.0125
W1,4,critical,rfly_a92c4f17e729cc02cf31,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.012222222222222223
W1,4,critical,rfly_e6fafe4f8922a7ecf2f7,HIL,Motor,fault_detection,False,0,0,False,0.03277777777777778,0.0125
W1,4,critical,rfly_bffa13289a20e47a33c5,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_34dea14cb2352dd436a2,HIL,Motor,fault_detection,False,0,0,False,0.03305555555555555,0.012777777777777779
W1,4,critical,rfly_19a623d3eb0c61b474ac,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_db08df300f9f47d23407,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_f9e2d0360e7262839ea9,HIL,Motor,fault_detection,False,0,0,False,0.03222222222222222,0.0125
W1,4,critical,rfly_e0865505e790df8105d8,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012222222222222223
W1,4,critical,rfly_c058451eae14e9ab0bb9,HIL,Motor,fault_detection,False,0,0,False,0.03222222222222222,0.012222222222222223
W1,4,critical,rfly_07073d804c35077b4bba,HIL,Motor,fault_detection,False,0,0,False,0.03222222222222222,0.0125
W1,4,critical,rfly_a9fce1a9af273c374524,HIL,Motor,fault_detection,False,0,0,False,0.03194444444444444,0.011944444444444445
W1,4,critical,rfly_1e0f45b5ce34fd8dd49e,HIL,Motor,fault_detection,False,0,0,False,0.03222222222222222,0.0125
W1,4,critical,rfly_eb0041eff93fe1f5c834,HIL,Motor,fault_detection,False,0,0,False,0.03194444444444444,0.012222222222222223
W1,4,critical,rfly_4da978254a7bd45f933f,HIL,Motor,fault_detection,False,0,0,False,0.0325,0.012777777777777779
W1,4,critical,rfly_53ad32420eee1d3cda83,HIL,Motor,fault_detection,False,0,0,False,0.03194444444444444,0.012222222222222223
W1,4,critical,rfly_1d56defb6f20593c50af,HIL,Motor,fault_detection,False,0,0,False,0.03194444444444444,0.0125
W1,4,critical,rfly_33266c8a522b406bf732,HIL,Motor,fault_detection,False,0,0,False,0.03194444444444444,0.012222222222222223
W1,4,critical,rfly_2a7356dc192a0fa392bf,HIL,Motor,fault_detection,False,0,0,False,0.03166666666666667,0.012222222222222223
W1,4,critical,rfly_9756bea909e548278a17,HIL,Motor,fault_detection,False,0,0,False,0.03166666666666667,0.012222222222222223
W1,4,critical,rfly_036c9573c63ffbd896d2,HIL,Motor,fault_detection,False,0,0,False,0.03166666666666667,0.0125
W1,4,critical,rfly_3aa410ecd6c9823ad718,HIL,Motor,fault_detection,False,0,0,False,0.03166666666666667,0.0125
W1,4,critical,rfly_e00b09beea4a52b1162c,HIL,Motor,fault_detection,False,0,0,False,0.03166666666666667,0.012222222222222223
W1,4,critical,rfly_de28d41a0242a71a7b39,HIL,Motor,fault_detection,False,0,0,False,0.03194444444444444,0.0125
W1,4,critical,rfly_74eba93b75963890ee9a,HIL,Motor,fault_detection,False,0,0,False,0.03138888888888889,0.012222222222222223
W1,4,critical,rfly_ccb121d8fcf26435ae5b,HIL,Motor,fault_detection,False,0,0,False,0.03166666666666667,0.0125
W1,4,critical,rfly_0d48a8b2b07ce257f0ae,HIL,Motor,fault_detection,False,0,0,False,0.03138888888888889,0.0125
W1,4,critical,rfly_53f034bbf7e35f0af220,HIL,Motor,fault_detection,False,0,0,False,0.03111111111111111,0.012222222222222223
W1,4,critical,rfly_6606239d9473c1d92868,HIL,Motor,fault_detection,False,0,0,False,0.03138888888888889,0.0125
W1,4,critical,rfly_ad2e87d00b7e9efb0533,HIL,Motor,fault_detection,False,0,0,False,0.03138888888888889,0.012222222222222223
W1,4,critical,rfly_5526337f9e52df4cd3c7,HIL,Motor,fault_detection,False,0,0,False,0.03111111111111111,0.0125
W1,4,critical,rfly_de059335226a64ae012f,HIL,Motor,fault_detection,False,0,0,False,0.03111111111111111,0.0125
W1,4,critical,rfly_8eccadfbee43cbbf5aaf,HIL,Motor,fault_detection,False,0,0,False,0.03111111111111111,0.0125
W1,4,critical,rfly_3d9bbf0560f6f2de0b1a,HIL,Motor,fault_detection,False,0,0,False,0.030833333333333334,0.012222222222222223
W1,4,critical,rfly_10faabf5ced9f5836a8f,HIL,Motor,fault_detection,False,0,0,False,0.03111111111111111,0.0125
W1,4,critical,rfly_32014eda1ff445e7dc8a,HIL,Motor,fault_detection,False,0,0,False,0.03111111111111111,0.0125
W1,4,critical,rfly_f146058342d7c8c26327,HIL,Motor,fault_detection,False,0,0,False,0.030833333333333334,0.012222222222222223
W1,4,critical,rfly_144c76470cc38d54d7ac,HIL,Motor,fault_detection,False,0,0,False,0.030833333333333334,0.012222222222222223
W1,4,critical,rfly_e20fb0671ca1f4c9d7ec,HIL,Motor,fault_detection,False,0,0,False,0.030833333333333334,0.012222222222222223
W1,4,critical,rfly_70c5435ef481444f4f04,HIL,Motor,fault_detection,False,0,0,False,0.030833333333333334,0.0125
W1,4,critical,rfly_265fb8f2c56127346294,HIL,Motor,fault_detection,False,0,0,False,0.030833333333333334,0.012222222222222223
W1,4,critical,rfly_c264e98e0dd271c637c5,HIL,Motor,fault_detection,False,0,0,False,0.030833333333333334,0.0125
W1,4,critical,rfly_49daa0129bc17a18d3df,HIL,Motor,fault_detection,False,0,0,False,0.030833333333333334,0.0125
W1,4,critical,rfly_3e6e4200e81980b9aa6b,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_7eced51190caa2e8683e,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_e21af99eaee532d26f28,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_7531ddf2d24437dc9e12,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_1c7405ab5f01c99fe3e7,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_cb569fabe91951686146,HIL,NoFault,normal_reference,,0,0,False,0.019444444444444445,0.019444444444444445
W1,4,critical,rfly_5c2e93134f6d540ae4e9,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_ef171aa8fb84e42100df,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_c26c34828fbf487b29d6,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_bd772a9843bfac6976ce,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_16f8009d30de933f226c,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
W1,4,critical,rfly_00a1192f3698e39a1e50,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_087ceeafd3990ecd2a1a,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_b870288e9828c5081c36,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_98b71605ce804a6d91cc,HIL,NoFault,normal_reference,,0,0,False,0.019444444444444445,0.019444444444444445
W1,4,critical,rfly_35c95182ec361fe7409e,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_aea999bd429b87bf846d,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_66475002f04c31d2603b,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
W1,4,critical,rfly_33cc5a2f9eb15b24e8c1,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
W1,4,critical,rfly_bf4d2d4456500d96ef2f,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
W1,4,critical,rfly_131f306cd7266c89234f,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
W1,4,critical,rfly_61a296ff866180e48613,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_4bd189905bc3eca7e154,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_8740b19069a7fa67ade9,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_0a4aca20d158e19069ff,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_fe7191814ca1e9f0fcbf,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_b441cb2fffb390132854,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_26c2339843b557d2c8d8,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_f874f239b8716f82275f,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_81be493ae780b45f93ea,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_8ddf4add9eecb2582bd0,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_c2363c7958dff10ce206,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_4366be4dcabf671dc860,HIL,NoFault,normal_reference,,0,0,False,0.019444444444444445,0.019444444444444445
W1,4,critical,rfly_a3f37cb5c865cbef78a8,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_75a55c59c7f7a74ca180,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_f031926a965c8468a9fc,HIL,NoFault,normal_reference,,0,0,False,0.019444444444444445,0.019444444444444445
W1,4,critical,rfly_88ae53523386ab2c7262,HIL,NoFault,normal_reference,,0,0,False,0.01972222222222222,0.01972222222222222
W1,4,critical,rfly_fb7da0c53cda8f80934d,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_2ca690e73f447b6305e9,HIL,NoFault,normal_reference,,0,0,False,0.020277777777777777,0.020277777777777777
W1,4,critical,rfly_677a29971936797f0253,HIL,NoFault,normal_reference,,0,0,False,0.02,0.02
W1,4,critical,rfly_e6de6d35a89a737bf626,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_c06e704d08af90ca7213,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_2373fe019cc1d1fde3ec,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_baad02790167d337c9d1,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_3c36ade8decbe5ac239b,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_1764ce459342b1098d44,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_a29d7601dc6c9614b116,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_3e75fe9b58e16fbbe595,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_de64d986012c6862db2f,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_d64e1b6c6d17877b7e76,HIL,NoFault,normal_reference,,0,0,False,0.011944444444444445,0.011944444444444445
W1,4,critical,rfly_640cbe771236b4cb0dc3,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_6393c8582fe29a5f3d17,HIL,NoFault,normal_reference,,0,0,False,0.011944444444444445,0.011944444444444445
W1,4,critical,rfly_0dc4aeba0361440bf886,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_2d2209ed6248fa87e87e,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_9cd7c905251aa2d6466e,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_1cd8fcbfbcea4cf74ddf,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_cd5b3d504cd553c26eb2,HIL,NoFault,normal_reference,,0,0,False,0.012777777777777779,0.012777777777777779
W1,4,critical,rfly_01227258036a2ceb77c0,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_2589281a63f6e5c29fdc,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_e48cc637ab1e397284d2,HIL,NoFault,normal_reference,,0,0,False,0.011944444444444445,0.011944444444444445
W1,4,critical,rfly_a92d206ab69d47997c67,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_c0052c677cbea41224d0,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_45fc8e990943cac80165,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_a14290b2d834be605145,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_28a5a7f85a322dd3e6c7,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_7bff231ea5f1431132fe,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_417286acd52a223216a6,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_b4756da38ae4a46033d6,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_66fc439db44447d01505,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_50e1f00744367d308330,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_e2216cd9109e6aa80c95,HIL,NoFault,normal_reference,,0,0,False,0.012777777777777779,0.012777777777777779
W1,4,critical,rfly_1ac4a84e7ae3e45127b2,HIL,NoFault,normal_reference,,0,0,False,0.012777777777777779,0.012777777777777779
W1,4,critical,rfly_5dfedd1a831c653b2672,HIL,NoFault,normal_reference,,0,0,False,0.011944444444444445,0.011944444444444445
W1,4,critical,rfly_37bf2fb1398e21164bc6,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_ddfb462e999000a82eca,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_a519e2e2b042859bbe96,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_54b29d39e521aeee7574,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_73b4158515d9b02fd9f3,HIL,NoFault,normal_reference,,0,0,False,0.0125,0.0125
W1,4,critical,rfly_e09056ef8ab5a9fee5be,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_fb60801243df8e9dde94,HIL,NoFault,normal_reference,,0,0,False,0.012222222222222223,0.012222222222222223
W1,4,critical,rfly_a5351e38f45bca5e919a,HIL,NoFault,normal_reference,,0,0,True,0.016944444444444446,0.016944444444444446
W1,4,critical,rfly_4cb02b7e1899e7c92042,HIL,NoFault,normal_reference,,0,0,True,0.017222222222222222,0.017222222222222222
W1,4,critical,rfly_0eadcff277b37493e278,HIL,NoFault,normal_reference,,0,0,True,0.013055555555555556,0.013055555555555556
